,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",24563.227876493416,23
1,1,"(2, 0, 2, 1, 0, 1)",24566.59136014482,11
2,2,"(3, 0, 0, 1, 0, 1)",24575.13765936041,15
3,3,"(4, 0, 0, 1, 0, 1)",24575.50020409059,27
4,4,"(4, 0, 2, 1, 0, 1)",24576.743000384962,35
5,5,"(4, 0, 1, 1, 0, 1)",24578.474176347365,31
6,6,"(2, 0, 1, 1, 0, 1)",24578.794097909078,7
7,7,"(3, 0, 1, 1, 0, 1)",24580.05324040722,19
8,8,"(2, 0, 0, 1, 0, 1)",24583.44105567916,3
9,9,"(2, 0, 2, 1, 0, 0)",24965.46713234964,10
10,10,"(3, 0, 1, 1, 0, 0)",24971.243652285717,18
11,11,"(3, 0, 2, 1, 0, 0)",24972.98650268461,22
12,12,"(4, 0, 2, 1, 0, 0)",24973.49366823041,34
13,13,"(4, 0, 1, 1, 0, 0)",24973.940322671657,30
14,14,"(2, 0, 2, 0, 0, 1)",24983.65438453614,9
15,15,"(3, 0, 1, 0, 0, 1)",24986.06555497556,17
16,16,"(4, 0, 1, 0, 0, 1)",24988.011313214232,29
17,17,"(4, 0, 2, 0, 0, 1)",24990.01611992032,33
18,18,"(3, 0, 2, 0, 0, 1)",25043.089747882466,21
19,19,"(3, 0, 2, 0, 0, 0)",25047.85549807112,20
20,20,"(2, 0, 2, 0, 0, 0)",25068.13938495198,8
21,21,"(3, 0, 1, 0, 0, 0)",25070.20035512409,16
22,22,"(4, 0, 1, 0, 0, 0)",25071.11175953541,28
23,23,"(4, 0, 2, 0, 0, 0)",25075.464244656905,32
24,24,"(4, 0, 0, 1, 0, 0)",25351.756243838066,26
25,25,"(3, 0, 0, 1, 0, 0)",25365.06663170068,14
26,26,"(4, 0, 0, 0, 0, 1)",25375.234211543368,25
27,27,"(3, 0, 0, 0, 0, 1)",25387.093353057127,13
28,28,"(2, 0, 1, 1, 0, 0)",25414.916563918683,6
29,29,"(2, 0, 0, 1, 0, 0)",25425.2680645416,2
30,30,"(2, 0, 1, 0, 0, 1)",25434.503217730347,5
31,31,"(2, 0, 0, 0, 0, 1)",25446.0792676841,1
32,32,"(4, 0, 0, 0, 0, 0)",25469.518224567928,24
33,33,"(3, 0, 0, 0, 0, 0)",25478.491206748407,12
34,34,"(2, 0, 1, 0, 0, 0)",25517.92132300005,4
35,35,"(2, 0, 0, 0, 0, 0)",25533.913403723534,0
