,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",22605.167082956345,11
1,1,"(2, 0, 1, 1, 0, 1)",22615.441532995475,7
2,2,"(3, 0, 2, 1, 0, 1)",22617.338302147724,23
3,3,"(4, 0, 0, 1, 0, 1)",22618.93985582479,27
4,4,"(3, 0, 0, 1, 0, 1)",22619.31647002508,15
5,5,"(4, 0, 1, 1, 0, 1)",22622.43179098269,31
6,6,"(4, 0, 2, 1, 0, 1)",22625.277795640992,35
7,7,"(3, 0, 1, 1, 0, 1)",22631.349287391182,19
8,8,"(2, 0, 0, 1, 0, 1)",22636.817811169214,3
9,9,"(2, 0, 2, 1, 0, 0)",23004.976885202428,10
10,10,"(4, 0, 1, 1, 0, 0)",23007.77291087029,30
11,11,"(3, 0, 1, 1, 0, 0)",23018.83535438812,18
12,12,"(4, 0, 2, 1, 0, 0)",23024.297127687085,34
13,13,"(2, 0, 2, 0, 0, 1)",23026.0348457272,9
14,14,"(4, 0, 1, 0, 0, 1)",23029.38985359772,29
15,15,"(3, 0, 2, 0, 0, 1)",23038.536939131813,21
16,16,"(4, 0, 2, 0, 0, 1)",23039.302753683813,33
17,17,"(3, 0, 1, 0, 0, 1)",23040.26491283524,17
18,18,"(3, 0, 2, 1, 0, 0)",23048.221108788504,22
19,19,"(2, 0, 2, 0, 0, 0)",23104.581659954936,8
20,20,"(4, 0, 1, 0, 0, 0)",23107.560911433808,28
21,21,"(3, 0, 2, 0, 0, 0)",23114.90016078455,20
22,22,"(4, 0, 2, 0, 0, 0)",23115.85624974296,32
23,23,"(3, 0, 1, 0, 0, 0)",23120.731958925717,16
24,24,"(4, 0, 0, 1, 0, 0)",23395.952818350343,26
25,25,"(3, 0, 0, 1, 0, 0)",23410.584086960942,14
26,26,"(4, 0, 0, 0, 0, 1)",23424.506846270568,25
27,27,"(3, 0, 0, 0, 0, 1)",23440.578090114188,13
28,28,"(2, 0, 1, 1, 0, 0)",23469.6048900654,6
29,29,"(2, 0, 1, 0, 0, 1)",23502.800825906488,5
30,30,"(2, 0, 0, 1, 0, 0)",23515.407939682627,2
31,31,"(4, 0, 0, 0, 0, 0)",23516.240660723288,24
32,32,"(3, 0, 0, 0, 0, 0)",23534.394498016005,12
33,33,"(2, 0, 0, 0, 0, 1)",23549.98595847411,1
34,34,"(2, 0, 1, 0, 0, 0)",23604.139847965165,4
35,35,"(2, 0, 0, 0, 0, 0)",23655.771431564233,0
