,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",24155.052828890148,35
1,1,"(3, 0, 2, 1, 0, 1)",24159.235625764326,23
2,2,"(4, 0, 0, 1, 0, 1)",24169.83022611061,27
3,3,"(3, 0, 1, 1, 0, 1)",24170.82192629576,19
4,4,"(2, 0, 1, 1, 0, 1)",24170.888513210586,7
5,5,"(4, 0, 1, 1, 0, 1)",24172.30582348109,31
6,6,"(3, 0, 0, 1, 0, 1)",24173.097068226474,15
7,7,"(2, 0, 2, 1, 0, 1)",24181.23164546958,11
8,8,"(2, 0, 0, 1, 0, 1)",24206.935091017418,3
9,9,"(3, 0, 2, 1, 0, 0)",24691.270965987467,22
10,10,"(4, 0, 2, 1, 0, 0)",24699.059448037842,34
11,11,"(4, 0, 2, 0, 0, 1)",24754.948640533086,33
12,12,"(3, 0, 2, 0, 0, 1)",24765.507259966318,21
13,13,"(3, 0, 2, 0, 0, 0)",24850.886002424737,20
14,14,"(4, 0, 2, 0, 0, 0)",24954.21703791522,32
15,15,"(3, 0, 0, 1, 0, 0)",25009.010681047956,14
16,16,"(2, 0, 2, 1, 0, 0)",25009.076884370348,10
17,17,"(3, 0, 1, 1, 0, 0)",25009.707644162798,18
18,18,"(4, 0, 0, 1, 0, 0)",25010.089002592133,26
19,19,"(4, 0, 1, 1, 0, 0)",25011.584550442887,30
20,20,"(2, 0, 1, 1, 0, 0)",25013.99028336895,6
21,21,"(2, 0, 0, 1, 0, 0)",25050.394615266847,2
22,22,"(3, 0, 1, 0, 0, 1)",25080.846695599186,17
23,23,"(2, 0, 2, 0, 0, 1)",25080.939093377227,9
24,24,"(4, 0, 0, 0, 0, 1)",25081.090968315635,25
25,25,"(3, 0, 0, 0, 0, 1)",25081.29031096625,13
26,26,"(2, 0, 1, 0, 0, 1)",25082.54708627527,5
27,27,"(4, 0, 1, 0, 0, 1)",25082.897221363266,29
28,28,"(2, 0, 0, 0, 0, 1)",25116.83986972448,1
29,29,"(4, 0, 0, 0, 0, 0)",25300.030787667012,24
30,30,"(2, 0, 1, 0, 0, 0)",25300.245481072157,4
31,31,"(3, 0, 1, 0, 0, 0)",25301.573941650666,16
32,32,"(2, 0, 2, 0, 0, 0)",25301.72595318935,8
33,33,"(4, 0, 1, 0, 0, 0)",25301.835207862157,28
34,34,"(3, 0, 0, 0, 0, 0)",25305.41419596676,12
35,35,"(2, 0, 0, 0, 0, 0)",25331.886815754136,0
