,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 1, 1, 0, 1)",29742.67246085832,31
1,1,"(4, 0, 0, 1, 0, 1)",29761.975755580806,27
2,2,"(2, 0, 2, 1, 0, 1)",29768.10962591668,11
3,3,"(2, 0, 1, 1, 0, 1)",29768.327747036303,7
4,4,"(3, 0, 1, 1, 0, 1)",29768.65105822165,19
5,5,"(3, 0, 2, 1, 0, 1)",29770.220164007325,23
6,6,"(3, 0, 0, 1, 0, 1)",29771.177823804286,15
7,7,"(2, 0, 0, 1, 0, 1)",29771.215423100693,3
8,8,"(4, 0, 2, 1, 0, 1)",29771.759758864468,35
9,9,"(4, 0, 2, 1, 0, 0)",30427.205985307617,34
10,10,"(3, 0, 0, 1, 0, 0)",30645.935354857604,14
11,11,"(2, 0, 1, 1, 0, 0)",30646.643919763083,6
12,12,"(4, 0, 0, 1, 0, 0)",30647.12766875217,26
13,13,"(3, 0, 1, 1, 0, 0)",30647.234057796817,18
14,14,"(2, 0, 2, 1, 0, 0)",30647.335282471002,10
15,15,"(3, 0, 2, 1, 0, 0)",30649.1687568695,22
16,16,"(4, 0, 1, 1, 0, 0)",30649.229151305426,30
17,17,"(2, 0, 0, 1, 0, 0)",30659.4071801512,2
18,18,"(3, 0, 0, 0, 0, 1)",30795.331516063037,13
19,19,"(2, 0, 1, 0, 0, 1)",30795.36114433398,5
20,20,"(4, 0, 0, 0, 0, 1)",30796.617433275067,25
21,21,"(3, 0, 1, 0, 0, 1)",30796.744293945503,17
22,22,"(2, 0, 2, 0, 0, 1)",30796.81112287252,9
23,23,"(3, 0, 2, 0, 0, 1)",30798.658710414667,21
24,24,"(4, 0, 1, 0, 0, 1)",30798.786266213803,29
25,25,"(4, 0, 2, 0, 0, 1)",30800.61071798916,33
26,26,"(2, 0, 0, 0, 0, 1)",30805.372124902588,1
27,27,"(2, 0, 2, 0, 0, 0)",31220.02098000496,8
28,28,"(3, 0, 2, 0, 0, 0)",31221.3221587191,20
29,29,"(2, 0, 1, 0, 0, 0)",31224.361885655082,4
30,30,"(3, 0, 0, 0, 0, 0)",31224.77033663127,12
31,31,"(2, 0, 0, 0, 0, 0)",31225.124191197567,0
32,32,"(4, 0, 0, 0, 0, 0)",31225.713578385323,24
33,33,"(3, 0, 1, 0, 0, 0)",31226.297515314534,16
34,34,"(4, 0, 2, 0, 0, 0)",31226.793220269003,32
35,35,"(4, 0, 1, 0, 0, 0)",31228.297247657487,28
