,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 1, 1, 0, 1)",26609.848666156817,7
1,1,"(4, 0, 0, 1, 0, 1)",26613.726317367004,27
2,2,"(3, 0, 2, 1, 0, 1)",26614.713589702253,23
3,3,"(3, 0, 0, 1, 0, 1)",26615.70150083776,15
4,4,"(4, 0, 1, 1, 0, 1)",26618.220133767194,31
5,5,"(4, 0, 2, 1, 0, 1)",26618.374227196957,35
6,6,"(2, 0, 2, 1, 0, 1)",26626.761356548766,11
7,7,"(3, 0, 1, 1, 0, 1)",26630.877850088993,19
8,8,"(2, 0, 0, 1, 0, 1)",26643.620191038794,3
9,9,"(4, 0, 1, 1, 0, 0)",27943.567610712304,30
10,10,"(2, 0, 2, 1, 0, 0)",27944.884823755165,10
11,11,"(3, 0, 0, 1, 0, 0)",27946.211857940132,14
12,12,"(3, 0, 1, 1, 0, 0)",27946.69933256636,18
13,13,"(4, 0, 0, 1, 0, 0)",27947.28984907687,26
14,14,"(3, 0, 2, 1, 0, 0)",27947.77231464544,22
15,15,"(4, 0, 2, 1, 0, 0)",27947.887291288927,34
16,16,"(2, 0, 1, 1, 0, 0)",27950.82265412562,6
17,17,"(2, 0, 0, 1, 0, 0)",27998.27430937493,2
18,18,"(2, 0, 1, 0, 0, 1)",28091.972928430565,5
19,19,"(2, 0, 2, 0, 0, 1)",28092.33144491796,9
20,20,"(3, 0, 1, 0, 0, 1)",28092.348236282905,17
21,21,"(4, 0, 0, 0, 0, 1)",28092.54999649951,25
22,22,"(3, 0, 2, 0, 0, 1)",28094.32144255417,21
23,23,"(4, 0, 1, 0, 0, 1)",28094.3271982824,29
24,24,"(3, 0, 0, 0, 0, 1)",28094.885782740428,13
25,25,"(4, 0, 2, 0, 0, 1)",28095.30284141332,33
26,26,"(2, 0, 0, 0, 0, 1)",28134.9644352201,1
27,27,"(4, 0, 2, 0, 0, 0)",28376.61065378892,32
28,28,"(4, 0, 1, 0, 0, 0)",28395.077050682143,28
29,29,"(4, 0, 0, 0, 0, 0)",28395.23044276008,24
30,30,"(2, 0, 1, 0, 0, 0)",28396.635852754884,4
31,31,"(3, 0, 1, 0, 0, 0)",28398.529552610467,16
32,32,"(2, 0, 2, 0, 0, 0)",28398.539105697026,8
33,33,"(3, 0, 2, 0, 0, 0)",28400.00832575344,20
34,34,"(3, 0, 0, 0, 0, 0)",28404.68157151311,12
35,35,"(2, 0, 0, 0, 0, 0)",28429.341385124888,0
