,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 0, 1, 0, 1)",28325.211579569044,15
1,1,"(3, 0, 2, 1, 0, 1)",28326.395523584262,23
2,2,"(4, 0, 0, 1, 0, 1)",28326.82998489125,27
3,3,"(4, 0, 1, 1, 0, 1)",28328.400243104214,31
4,4,"(4, 0, 2, 1, 0, 1)",28334.14483832569,35
5,5,"(2, 0, 2, 1, 0, 1)",28334.496858802973,11
6,6,"(3, 0, 1, 1, 0, 1)",28337.942651177145,19
7,7,"(2, 0, 1, 1, 0, 1)",28343.79739896013,7
8,8,"(2, 0, 0, 1, 0, 1)",28350.565582169365,3
9,9,"(3, 0, 2, 1, 0, 0)",28919.822372866904,22
10,10,"(2, 0, 2, 1, 0, 0)",28930.98851861399,10
11,11,"(3, 0, 1, 1, 0, 0)",28932.034457211856,18
12,12,"(4, 0, 1, 1, 0, 0)",28936.30469975939,30
13,13,"(4, 0, 2, 1, 0, 0)",28937.75269438739,34
14,14,"(2, 0, 1, 1, 0, 0)",28939.30796007721,6
15,15,"(3, 0, 2, 0, 0, 1)",28948.544866630098,21
16,16,"(4, 0, 2, 0, 0, 1)",28957.17865514105,33
17,17,"(2, 0, 2, 0, 0, 1)",28963.606249626133,9
18,18,"(2, 0, 1, 0, 0, 1)",28963.8051626614,5
19,19,"(3, 0, 1, 0, 0, 1)",28964.751006275586,17
20,20,"(4, 0, 1, 0, 0, 1)",28975.68449270917,29
21,21,"(4, 0, 2, 0, 0, 0)",29052.909584266963,32
22,22,"(3, 0, 2, 0, 0, 0)",29052.9437657782,20
23,23,"(2, 0, 2, 0, 0, 0)",29072.85214398325,8
24,24,"(3, 0, 1, 0, 0, 0)",29073.07188097764,16
25,25,"(4, 0, 1, 0, 0, 0)",29073.297941435885,28
26,26,"(2, 0, 1, 0, 0, 0)",29076.114469150438,4
27,27,"(4, 0, 0, 1, 0, 0)",29325.63364245955,26
28,28,"(3, 0, 0, 1, 0, 0)",29335.515346749486,14
29,29,"(4, 0, 0, 0, 0, 1)",29365.80964719956,25
30,30,"(3, 0, 0, 0, 0, 1)",29371.952113856387,13
31,31,"(2, 0, 0, 1, 0, 0)",29419.06292439444,2
32,32,"(2, 0, 0, 0, 0, 1)",29452.253578917996,1
33,33,"(4, 0, 0, 0, 0, 0)",29478.5274564721,24
34,34,"(3, 0, 0, 0, 0, 0)",29478.89212981395,12
35,35,"(2, 0, 0, 0, 0, 0)",29550.211868202696,0
