,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",31615.672998127866,35
1,1,"(2, 0, 2, 1, 0, 1)",31625.637982766002,11
2,2,"(3, 0, 1, 1, 0, 1)",31631.313662989956,19
3,3,"(2, 0, 0, 1, 0, 1)",31633.56110550617,3
4,4,"(3, 0, 0, 1, 0, 1)",31633.981336086308,15
5,5,"(2, 0, 1, 1, 0, 1)",31634.43714700523,7
6,6,"(3, 0, 2, 1, 0, 1)",31635.174173748168,23
7,7,"(4, 0, 0, 1, 0, 1)",31635.530830260184,27
8,8,"(4, 0, 1, 1, 0, 1)",31637.3822449262,31
9,9,"(2, 0, 2, 1, 0, 0)",32418.15740959497,10
10,10,"(3, 0, 1, 1, 0, 0)",32418.9926605238,18
11,11,"(4, 0, 1, 1, 0, 0)",32424.36247783504,30
12,12,"(4, 0, 2, 1, 0, 0)",32424.885344861224,34
13,13,"(3, 0, 2, 1, 0, 0)",32469.61947141522,22
14,14,"(3, 0, 1, 0, 0, 1)",32537.98795025769,17
15,15,"(2, 0, 2, 0, 0, 1)",32538.93350106378,9
16,16,"(4, 0, 1, 0, 0, 1)",32540.261991159034,29
17,17,"(4, 0, 2, 0, 0, 1)",32544.447188853042,33
18,18,"(3, 0, 2, 0, 0, 1)",32613.96279051567,21
19,19,"(4, 0, 0, 1, 0, 0)",32856.562645569626,26
20,20,"(3, 0, 0, 1, 0, 0)",32884.31780035203,14
21,21,"(3, 0, 1, 0, 0, 0)",32892.83569242206,16
22,22,"(4, 0, 1, 0, 0, 0)",32894.85956247756,28
23,23,"(3, 0, 2, 0, 0, 0)",32895.20391880125,20
24,24,"(2, 0, 2, 0, 0, 0)",32897.74918044778,8
25,25,"(4, 0, 2, 0, 0, 0)",32902.08292431986,32
26,26,"(2, 0, 1, 1, 0, 0)",32934.75648649964,6
27,27,"(2, 0, 0, 1, 0, 0)",32937.06206451562,2
28,28,"(4, 0, 0, 0, 0, 1)",33011.846299671786,25
29,29,"(3, 0, 0, 0, 0, 1)",33044.35706641714,13
30,30,"(2, 0, 1, 0, 0, 1)",33099.21349628953,5
31,31,"(2, 0, 0, 0, 0, 1)",33107.03343967745,1
32,32,"(4, 0, 0, 0, 0, 0)",33396.642749959654,24
33,33,"(3, 0, 0, 0, 0, 0)",33430.60964436666,12
34,34,"(2, 0, 1, 0, 0, 0)",33482.23833819569,4
35,35,"(2, 0, 0, 0, 0, 0)",33497.56903767875,0
