,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",27537.90222271355,11
1,1,"(3, 0, 0, 1, 0, 1)",27538.416269985097,15
2,2,"(2, 0, 1, 1, 0, 1)",27540.169230859632,7
3,3,"(4, 0, 0, 1, 0, 1)",27542.82103026683,27
4,4,"(2, 0, 0, 1, 0, 1)",27545.76334906744,3
5,5,"(3, 0, 1, 1, 0, 1)",27548.963980058692,19
6,6,"(4, 0, 2, 1, 0, 1)",27552.399518820683,35
7,7,"(3, 0, 2, 1, 0, 1)",27558.201961194507,23
8,8,"(4, 0, 1, 1, 0, 1)",27581.577711023376,31
9,9,"(4, 0, 2, 1, 0, 0)",28669.26648831767,34
10,10,"(4, 0, 2, 0, 0, 1)",28687.386699581617,33
11,11,"(2, 0, 2, 1, 0, 0)",28785.672212384325,10
12,12,"(2, 0, 1, 1, 0, 0)",28788.616965416764,6
13,13,"(3, 0, 1, 1, 0, 0)",28808.9220904392,18
14,14,"(4, 0, 2, 0, 0, 0)",28809.486619225285,32
15,15,"(3, 0, 2, 1, 0, 0)",28818.29336012968,22
16,16,"(2, 0, 2, 0, 0, 1)",28934.83347650932,9
17,17,"(2, 0, 1, 0, 0, 1)",28957.039987754462,5
18,18,"(3, 0, 0, 1, 0, 0)",29182.004331027114,14
19,19,"(4, 0, 0, 1, 0, 0)",29183.079162805887,26
20,20,"(4, 0, 1, 1, 0, 0)",29185.11133732012,30
21,21,"(2, 0, 0, 1, 0, 0)",29200.063599767876,2
22,22,"(2, 0, 2, 0, 0, 0)",29221.09253542203,8
23,23,"(3, 0, 0, 0, 0, 1)",29329.965491286865,13
24,24,"(4, 0, 0, 0, 0, 1)",29331.56435396754,25
25,25,"(3, 0, 1, 0, 0, 1)",29331.738422277733,17
26,26,"(3, 0, 2, 0, 0, 1)",29332.124287646704,21
27,27,"(2, 0, 0, 0, 0, 1)",29333.523885521387,1
28,28,"(4, 0, 1, 0, 0, 1)",29333.735589353004,29
29,29,"(4, 0, 0, 0, 0, 0)",29590.46499441547,24
30,30,"(2, 0, 0, 0, 0, 0)",29590.651166834574,0
31,31,"(4, 0, 1, 0, 0, 0)",29591.27065508269,28
32,32,"(2, 0, 1, 0, 0, 0)",29591.613300908546,4
33,33,"(3, 0, 0, 0, 0, 0)",29592.619927235224,12
34,34,"(3, 0, 2, 0, 0, 0)",29593.330301281712,20
35,35,"(3, 0, 1, 0, 0, 0)",29594.506482180186,16
