,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 1, 1, 0, 1)",29688.18078690756,31
1,1,"(4, 0, 0, 1, 0, 1)",29688.692042559815,27
2,2,"(4, 0, 2, 1, 0, 1)",29689.86042464791,35
3,3,"(3, 0, 2, 1, 0, 1)",29691.614207320814,23
4,4,"(3, 0, 1, 1, 0, 1)",29699.985083543965,19
5,5,"(2, 0, 2, 1, 0, 1)",29703.72472500185,11
6,6,"(3, 0, 0, 1, 0, 1)",29706.23983196981,15
7,7,"(2, 0, 0, 1, 0, 1)",29717.097767240142,3
8,8,"(2, 0, 1, 1, 0, 1)",29722.187346858795,7
9,9,"(2, 0, 1, 1, 0, 0)",30282.47350924793,6
10,10,"(2, 0, 1, 0, 0, 1)",30336.267374518586,5
11,11,"(2, 0, 1, 0, 0, 0)",30513.893873191202,4
12,12,"(3, 0, 1, 1, 0, 0)",30630.79509381013,18
13,13,"(3, 0, 0, 1, 0, 0)",30630.92410591643,14
14,14,"(2, 0, 2, 1, 0, 0)",30631.15967827113,10
15,15,"(4, 0, 0, 1, 0, 0)",30631.32193652833,26
16,16,"(4, 0, 2, 1, 0, 0)",30631.674616368236,34
17,17,"(3, 0, 2, 1, 0, 0)",30632.799050503017,22
18,18,"(4, 0, 1, 1, 0, 0)",30632.856191386694,30
19,19,"(2, 0, 0, 1, 0, 0)",30671.86059678653,2
20,20,"(4, 0, 2, 0, 0, 1)",30694.915995035873,33
21,21,"(3, 0, 1, 0, 0, 1)",30695.845518213275,17
22,22,"(4, 0, 0, 0, 0, 1)",30696.19580600304,25
23,23,"(3, 0, 0, 0, 0, 1)",30696.451894633235,13
24,24,"(2, 0, 2, 0, 0, 1)",30697.03994611549,9
25,25,"(3, 0, 2, 0, 0, 1)",30697.311248830185,21
26,26,"(4, 0, 1, 0, 0, 1)",30697.788989542736,29
27,27,"(2, 0, 0, 0, 0, 1)",30730.323398663197,1
28,28,"(4, 0, 2, 0, 0, 0)",30883.837948947737,32
29,29,"(3, 0, 2, 0, 0, 0)",30886.249702040455,20
30,30,"(4, 0, 0, 0, 0, 0)",30887.836076983906,24
31,31,"(3, 0, 1, 0, 0, 0)",30888.381496766637,16
32,32,"(4, 0, 1, 0, 0, 0)",30889.575529255424,28
33,33,"(3, 0, 0, 0, 0, 0)",30890.05167761971,12
34,34,"(2, 0, 2, 0, 0, 0)",30890.367029940873,8
35,35,"(2, 0, 0, 0, 0, 0)",30911.41113642417,0
