,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",26961.090952886712,23
1,1,"(2, 0, 2, 1, 0, 1)",26971.171319468514,11
2,2,"(4, 0, 1, 1, 0, 1)",26972.274744401984,31
3,3,"(4, 0, 2, 1, 0, 1)",26982.44174088191,35
4,4,"(3, 0, 1, 1, 0, 1)",26984.914266319516,19
5,5,"(3, 0, 0, 1, 0, 1)",26993.934360141266,15
6,6,"(4, 0, 0, 1, 0, 1)",26994.01492484675,27
7,7,"(2, 0, 1, 1, 0, 1)",27013.57188863788,7
8,8,"(2, 0, 0, 1, 0, 1)",27034.838448615392,3
9,9,"(4, 0, 1, 1, 0, 0)",27350.164465239624,30
10,10,"(4, 0, 1, 0, 0, 1)",27376.45306866197,29
11,11,"(2, 0, 2, 1, 0, 0)",27383.089341735587,10
12,12,"(3, 0, 1, 1, 0, 0)",27394.644636302262,18
13,13,"(4, 0, 2, 1, 0, 0)",27397.708020469327,34
14,14,"(2, 0, 2, 0, 0, 1)",27410.62237503036,9
15,15,"(3, 0, 1, 0, 0, 1)",27423.373769840917,17
16,16,"(3, 0, 2, 1, 0, 0)",27426.080963577002,22
17,17,"(4, 0, 2, 0, 0, 1)",27426.367880950194,33
18,18,"(3, 0, 2, 0, 0, 1)",27458.002378779845,21
19,19,"(4, 0, 1, 0, 0, 0)",27508.882994887183,28
20,20,"(3, 0, 2, 0, 0, 0)",27526.51440604433,20
21,21,"(2, 0, 2, 0, 0, 0)",27543.556611498218,8
22,22,"(3, 0, 1, 0, 0, 0)",27562.209913645023,16
23,23,"(4, 0, 2, 0, 0, 0)",27564.738184462178,32
24,24,"(4, 0, 0, 1, 0, 0)",27746.485549776666,26
25,25,"(4, 0, 0, 0, 0, 1)",27777.965101349277,25
26,26,"(3, 0, 0, 1, 0, 0)",27795.21311369428,14
27,27,"(3, 0, 0, 0, 0, 1)",27829.946312478016,13
28,28,"(4, 0, 0, 0, 0, 0)",27918.888950549444,24
29,29,"(3, 0, 0, 0, 0, 0)",27977.89773153805,12
30,30,"(2, 0, 1, 1, 0, 0)",27997.214340077284,6
31,31,"(2, 0, 0, 1, 0, 0)",28003.37512747186,2
32,32,"(2, 0, 1, 0, 0, 1)",28045.551128804163,5
33,33,"(2, 0, 0, 0, 0, 1)",28052.079462759957,1
34,34,"(2, 0, 1, 0, 0, 0)",28214.94569556826,4
35,35,"(2, 0, 0, 0, 0, 0)",28232.440882185187,0
