,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",26693.485312816854,23
1,1,"(2, 0, 2, 1, 0, 1)",26694.62371222128,11
2,2,"(4, 0, 1, 1, 0, 1)",26699.579549840182,31
3,3,"(4, 0, 2, 1, 0, 1)",26704.35406148769,35
4,4,"(3, 0, 0, 1, 0, 1)",26705.459358852797,15
5,5,"(3, 0, 1, 1, 0, 1)",26706.350400460804,19
6,6,"(4, 0, 0, 1, 0, 1)",26707.088145296068,27
7,7,"(2, 0, 1, 1, 0, 1)",26713.63864483258,7
8,8,"(2, 0, 0, 1, 0, 1)",26752.62695635974,3
9,9,"(4, 0, 1, 1, 0, 0)",27129.52878893988,30
10,10,"(3, 0, 2, 1, 0, 0)",27138.26036819344,22
11,11,"(2, 0, 2, 1, 0, 0)",27140.632205869697,10
12,12,"(4, 0, 1, 0, 0, 1)",27167.410757699654,29
13,13,"(3, 0, 1, 1, 0, 0)",27173.43875001668,18
14,14,"(4, 0, 2, 1, 0, 0)",27176.313795152797,34
15,15,"(3, 0, 2, 0, 0, 1)",27177.356492265702,21
16,16,"(2, 0, 2, 0, 0, 1)",27178.872996116235,9
17,17,"(4, 0, 2, 0, 0, 1)",27210.572320612184,33
18,18,"(3, 0, 1, 0, 0, 1)",27212.948164172085,17
19,19,"(4, 0, 0, 1, 0, 0)",27258.742584003467,26
20,20,"(3, 0, 0, 1, 0, 0)",27260.022354975194,14
21,21,"(2, 0, 1, 1, 0, 0)",27287.666093894015,6
22,22,"(4, 0, 0, 0, 0, 1)",27296.030560845225,25
23,23,"(3, 0, 0, 0, 0, 1)",27297.914249860452,13
24,24,"(4, 0, 1, 0, 0, 0)",27328.940555202662,28
25,25,"(2, 0, 1, 0, 0, 1)",27330.453465038496,5
26,26,"(3, 0, 2, 0, 0, 0)",27337.537777172558,20
27,27,"(2, 0, 0, 1, 0, 0)",27342.5466486392,2
28,28,"(2, 0, 2, 0, 0, 0)",27349.30968492361,8
29,29,"(2, 0, 0, 0, 0, 1)",27389.250169898372,1
30,30,"(4, 0, 2, 0, 0, 0)",27431.290399943075,32
31,31,"(3, 0, 1, 0, 0, 0)",27443.838442224638,16
32,32,"(4, 0, 0, 0, 0, 0)",27447.650467230585,24
33,33,"(3, 0, 0, 0, 0, 0)",27451.34717902021,12
34,34,"(2, 0, 1, 0, 0, 0)",27501.034742270298,4
35,35,"(2, 0, 0, 0, 0, 0)",27570.867764570565,0
