,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",30177.318876470243,11
1,1,"(4, 0, 0, 1, 0, 1)",30177.76355063451,27
2,2,"(3, 0, 0, 1, 0, 1)",30179.932447961295,15
3,3,"(4, 0, 1, 1, 0, 1)",30180.003753492103,31
4,4,"(3, 0, 1, 1, 0, 1)",30180.154563629523,19
5,5,"(3, 0, 2, 1, 0, 1)",30182.43115663041,23
6,6,"(4, 0, 2, 1, 0, 1)",30187.327434679435,35
7,7,"(2, 0, 1, 1, 0, 1)",30191.400331086035,7
8,8,"(2, 0, 0, 1, 0, 1)",30203.04676526129,3
9,9,"(2, 0, 2, 1, 0, 0)",31012.358060950464,10
10,10,"(4, 0, 0, 1, 0, 0)",31270.52189825436,26
11,11,"(3, 0, 0, 1, 0, 0)",31270.567981940123,14
12,12,"(3, 0, 1, 1, 0, 0)",31270.700349886738,18
13,13,"(4, 0, 1, 1, 0, 0)",31270.96946073865,30
14,14,"(4, 0, 2, 1, 0, 0)",31274.560006983687,34
15,15,"(3, 0, 2, 1, 0, 0)",31276.47784664814,22
16,16,"(2, 0, 1, 1, 0, 0)",31294.153220371543,6
17,17,"(2, 0, 0, 1, 0, 0)",31316.67484888638,2
18,18,"(3, 0, 0, 0, 0, 1)",31410.088774158223,13
19,19,"(3, 0, 2, 0, 0, 1)",31411.681556831776,21
20,20,"(4, 0, 0, 0, 0, 1)",31412.085968121388,25
21,21,"(3, 0, 1, 0, 0, 1)",31412.08680666848,17
22,22,"(4, 0, 1, 0, 0, 1)",31412.559032290555,29
23,23,"(4, 0, 2, 0, 0, 1)",31413.660742390064,33
24,24,"(2, 0, 2, 0, 0, 1)",31414.493185666885,9
25,25,"(2, 0, 1, 0, 0, 1)",31427.156849147956,5
26,26,"(2, 0, 0, 0, 0, 1)",31454.24847957314,1
27,27,"(4, 0, 2, 0, 0, 0)",31631.046225906797,32
28,28,"(3, 0, 2, 0, 0, 0)",31738.35632394612,20
29,29,"(4, 0, 1, 0, 0, 0)",31740.222092259388,28
30,30,"(4, 0, 0, 0, 0, 0)",31741.107885165136,24
31,31,"(3, 0, 1, 0, 0, 0)",31743.183121347294,16
32,32,"(3, 0, 0, 0, 0, 0)",31743.63771726044,12
33,33,"(2, 0, 2, 0, 0, 0)",31745.996829370844,8
34,34,"(2, 0, 1, 0, 0, 0)",31750.733784382606,4
35,35,"(2, 0, 0, 0, 0, 0)",31787.078724098446,0
