,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 1, 1, 0, 1)",28809.368888457197,7
1,1,"(3, 0, 2, 1, 0, 1)",28810.04556615573,23
2,2,"(4, 0, 0, 1, 0, 1)",28811.208549274572,27
3,3,"(3, 0, 0, 1, 0, 1)",28811.53349690545,15
4,4,"(3, 0, 1, 1, 0, 1)",28812.3239680798,19
5,5,"(4, 0, 1, 1, 0, 1)",28814.114318818287,31
6,6,"(4, 0, 2, 1, 0, 1)",28817.948568544325,35
7,7,"(2, 0, 2, 1, 0, 1)",28819.10745072269,11
8,8,"(2, 0, 0, 1, 0, 1)",28829.27681216611,3
9,9,"(2, 0, 2, 1, 0, 0)",29490.140693943784,10
10,10,"(4, 0, 2, 1, 0, 0)",29503.19027574746,34
11,11,"(3, 0, 1, 1, 0, 0)",29519.16149991866,18
12,12,"(2, 0, 2, 0, 0, 1)",29555.019588593907,9
13,13,"(3, 0, 1, 0, 0, 1)",29586.255945926154,17
14,14,"(3, 0, 0, 1, 0, 0)",29792.514459607533,14
15,15,"(2, 0, 2, 0, 0, 0)",29792.772451720986,8
16,16,"(4, 0, 0, 1, 0, 0)",29794.168700855484,26
17,17,"(4, 0, 1, 1, 0, 0)",29796.002137819654,30
18,18,"(3, 0, 2, 1, 0, 0)",29798.768941045262,22
19,19,"(2, 0, 1, 1, 0, 0)",29806.71310193572,6
20,20,"(2, 0, 0, 1, 0, 0)",29846.31834825596,2
21,21,"(4, 0, 2, 0, 0, 1)",29873.622599875318,33
22,22,"(3, 0, 0, 0, 0, 1)",29881.030494712333,13
23,23,"(4, 0, 0, 0, 0, 1)",29882.911528215438,25
24,24,"(4, 0, 1, 0, 0, 1)",29884.020238113437,29
25,25,"(3, 0, 2, 0, 0, 1)",29884.595244231718,21
26,26,"(2, 0, 1, 0, 0, 1)",29890.43465270616,5
27,27,"(2, 0, 0, 0, 0, 1)",29931.64502492128,1
28,28,"(3, 0, 2, 0, 0, 0)",30139.20552866513,20
29,29,"(2, 0, 1, 0, 0, 0)",30139.358373307285,4
30,30,"(3, 0, 1, 0, 0, 0)",30139.721673677213,16
31,31,"(4, 0, 2, 0, 0, 0)",30139.785341693307,32
32,32,"(3, 0, 0, 0, 0, 0)",30140.075012469653,12
33,33,"(4, 0, 1, 0, 0, 0)",30140.628126043608,28
34,34,"(4, 0, 0, 0, 0, 0)",30141.923582584437,24
35,35,"(2, 0, 0, 0, 0, 0)",30180.742995689063,0
