,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",31635.990555832872,23
1,1,"(4, 0, 2, 1, 0, 1)",31637.672879278583,35
2,2,"(2, 0, 2, 1, 0, 1)",31640.31556261145,11
3,3,"(4, 0, 1, 1, 0, 1)",31658.17816890706,31
4,4,"(3, 0, 0, 1, 0, 1)",31658.185760875655,15
5,5,"(3, 0, 1, 1, 0, 1)",31660.167761470988,19
6,6,"(4, 0, 0, 1, 0, 1)",31660.17487754647,27
7,7,"(2, 0, 1, 1, 0, 1)",31662.248651300582,7
8,8,"(2, 0, 0, 1, 0, 1)",31680.654133440563,3
9,9,"(3, 0, 2, 1, 0, 0)",32487.654560740528,22
10,10,"(4, 0, 1, 1, 0, 0)",32505.42946919698,30
11,11,"(2, 0, 2, 1, 0, 0)",32505.90495589637,10
12,12,"(3, 0, 1, 1, 0, 0)",32516.923130803047,18
13,13,"(4, 0, 2, 1, 0, 0)",32520.029923847847,34
14,14,"(4, 0, 1, 0, 0, 1)",32671.325333903787,29
15,15,"(2, 0, 2, 0, 0, 1)",32678.410217465123,9
16,16,"(3, 0, 1, 0, 0, 1)",32689.27693047775,17
17,17,"(4, 0, 2, 0, 0, 1)",32692.80117365856,33
18,18,"(3, 0, 2, 0, 0, 1)",32741.541493158682,21
19,19,"(4, 0, 0, 1, 0, 0)",32841.50622613614,26
20,20,"(3, 0, 0, 1, 0, 0)",32848.910347228964,14
21,21,"(2, 0, 1, 1, 0, 0)",32883.177616509165,6
22,22,"(2, 0, 0, 1, 0, 0)",32952.5143961392,2
23,23,"(4, 0, 0, 0, 0, 1)",33048.87532089823,25
24,24,"(3, 0, 0, 0, 0, 1)",33057.067393893754,13
25,25,"(2, 0, 1, 0, 0, 1)",33113.51035228485,5
26,26,"(4, 0, 1, 0, 0, 0)",33170.517861614084,28
27,27,"(2, 0, 0, 0, 0, 1)",33178.130877758944,1
28,28,"(2, 0, 2, 0, 0, 0)",33181.66323108369,8
29,29,"(3, 0, 1, 0, 0, 0)",33190.569478285695,16
30,30,"(4, 0, 2, 0, 0, 0)",33194.57741939706,32
31,31,"(3, 0, 2, 0, 0, 0)",33232.598460552435,20
32,32,"(4, 0, 0, 0, 0, 0)",33556.71833052704,24
33,33,"(3, 0, 0, 0, 0, 0)",33562.31797484464,12
34,34,"(2, 0, 1, 0, 0, 0)",33626.9521844254,4
35,35,"(2, 0, 0, 0, 0, 0)",33689.397614271635,0
