,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 1, 1, 0, 1)",27382.911566043927,19
1,1,"(2, 0, 2, 1, 0, 1)",27384.19621484576,11
2,2,"(3, 0, 2, 1, 0, 1)",27384.75934317745,23
3,3,"(4, 0, 1, 1, 0, 1)",27384.855775840835,31
4,4,"(4, 0, 0, 1, 0, 1)",27388.595442292233,27
5,5,"(4, 0, 2, 1, 0, 1)",27388.769414718685,35
6,6,"(3, 0, 0, 1, 0, 1)",27390.44934455586,15
7,7,"(2, 0, 1, 1, 0, 1)",27398.085494565683,7
8,8,"(2, 0, 0, 1, 0, 1)",27413.48660647793,3
9,9,"(4, 0, 1, 1, 0, 0)",27726.96412740751,30
10,10,"(2, 0, 2, 1, 0, 0)",27731.345660412142,10
11,11,"(3, 0, 1, 1, 0, 0)",27731.484313835248,18
12,12,"(2, 0, 2, 0, 0, 1)",27732.982015914116,9
13,13,"(4, 0, 1, 0, 0, 1)",27733.850199433862,29
14,14,"(4, 0, 2, 1, 0, 0)",27737.777165161388,34
15,15,"(3, 0, 1, 0, 0, 1)",27741.72383271713,17
16,16,"(4, 0, 2, 0, 0, 1)",27745.27105292761,33
17,17,"(3, 0, 2, 0, 0, 1)",27767.651471917554,21
18,18,"(2, 0, 2, 0, 0, 0)",27784.968176711864,8
19,19,"(4, 0, 1, 0, 0, 0)",27785.45509417912,28
20,20,"(3, 0, 1, 0, 0, 0)",27791.51666648118,16
21,21,"(4, 0, 2, 0, 0, 0)",27795.517119226824,32
22,22,"(3, 0, 2, 0, 0, 0)",27814.857327532118,20
23,23,"(3, 0, 2, 1, 0, 0)",27945.9113076721,22
24,24,"(4, 0, 0, 1, 0, 0)",28039.656151750543,26
25,25,"(4, 0, 0, 0, 0, 1)",28055.628435410443,25
26,26,"(3, 0, 0, 1, 0, 0)",28068.873906354398,14
27,27,"(3, 0, 0, 0, 0, 1)",28084.667019130076,13
28,28,"(2, 0, 1, 1, 0, 0)",28111.758878652374,6
29,29,"(4, 0, 0, 0, 0, 0)",28124.626764000786,24
30,30,"(2, 0, 1, 0, 0, 1)",28127.11284083313,5
31,31,"(2, 0, 0, 1, 0, 0)",28145.048874831984,2
32,32,"(3, 0, 0, 0, 0, 0)",28151.853144970675,12
33,33,"(2, 0, 0, 0, 0, 1)",28160.9052854566,1
34,34,"(2, 0, 1, 0, 0, 0)",28192.591960741705,4
35,35,"(2, 0, 0, 0, 0, 0)",28228.295642784415,0
