,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",25474.998554534224,11
1,1,"(3, 0, 1, 1, 0, 1)",25479.625057400077,19
2,2,"(4, 0, 2, 1, 0, 1)",25481.902467952543,35
3,3,"(4, 0, 1, 1, 0, 1)",25485.444598841073,31
4,4,"(3, 0, 2, 1, 0, 1)",25508.75814990373,23
5,5,"(3, 0, 0, 1, 0, 1)",25509.758080522344,15
6,6,"(4, 0, 0, 1, 0, 1)",25511.6635424697,27
7,7,"(2, 0, 1, 1, 0, 1)",25515.546800565426,7
8,8,"(2, 0, 0, 1, 0, 1)",25520.463521676364,3
9,9,"(2, 0, 2, 1, 0, 0)",26186.563407451802,10
10,10,"(4, 0, 1, 1, 0, 0)",26188.18657065001,30
11,11,"(3, 0, 1, 1, 0, 0)",26188.69654597036,18
12,12,"(3, 0, 2, 1, 0, 0)",26217.234778678176,22
13,13,"(2, 0, 2, 0, 0, 1)",26331.78149972664,9
14,14,"(3, 0, 1, 0, 0, 1)",26335.494412377422,17
15,15,"(4, 0, 1, 0, 0, 1)",26338.67437315939,29
16,16,"(4, 0, 2, 0, 0, 1)",26342.20435220553,33
17,17,"(3, 0, 2, 0, 0, 1)",26372.861293525562,21
18,18,"(4, 0, 0, 1, 0, 0)",26575.70747601979,26
19,19,"(3, 0, 0, 1, 0, 0)",26594.893819328434,14
20,20,"(2, 0, 0, 1, 0, 0)",26671.894167433693,2
21,21,"(2, 0, 1, 1, 0, 0)",26672.55590690581,6
22,22,"(4, 0, 0, 0, 0, 1)",26761.58873441468,25
23,23,"(3, 0, 0, 0, 0, 1)",26779.367372202603,13
24,24,"(2, 0, 2, 0, 0, 0)",26791.17792561697,8
25,25,"(4, 0, 1, 0, 0, 0)",26793.77626904743,28
26,26,"(3, 0, 1, 0, 0, 0)",26796.753864691666,16
27,27,"(2, 0, 1, 0, 0, 1)",26864.56347619231,5
28,28,"(2, 0, 0, 0, 0, 1)",26866.05583296736,1
29,29,"(3, 0, 2, 0, 0, 0)",27221.704880119683,20
30,30,"(4, 0, 0, 0, 0, 0)",27242.415552647413,24
31,31,"(3, 0, 0, 0, 0, 0)",27253.229129721367,12
32,32,"(4, 0, 2, 0, 0, 0)",27257.978108239087,32
33,33,"(2, 0, 1, 0, 0, 0)",27334.939397528724,4
34,34,"(2, 0, 0, 0, 0, 0)",27347.88175993649,0
