,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",28592.36218085846,11
1,1,"(3, 0, 2, 1, 0, 1)",28599.15974078161,23
2,2,"(4, 0, 2, 1, 0, 1)",28615.871724938148,35
3,3,"(4, 0, 1, 1, 0, 1)",28618.925095799717,31
4,4,"(3, 0, 1, 1, 0, 1)",28619.902975974364,19
5,5,"(3, 0, 0, 1, 0, 1)",28629.006896524013,15
6,6,"(4, 0, 0, 1, 0, 1)",28630.49468155375,27
7,7,"(2, 0, 1, 1, 0, 1)",28641.333272678712,7
8,8,"(2, 0, 0, 1, 0, 1)",28670.231535647345,3
9,9,"(4, 0, 1, 1, 0, 0)",29122.10086934419,30
10,10,"(3, 0, 2, 1, 0, 0)",29130.504588070373,22
11,11,"(2, 0, 2, 1, 0, 0)",29135.918293310893,10
12,12,"(3, 0, 1, 1, 0, 0)",29166.096005479434,18
13,13,"(4, 0, 1, 0, 0, 1)",29167.580560735318,29
14,14,"(4, 0, 2, 1, 0, 0)",29169.9524984023,34
15,15,"(3, 0, 2, 0, 0, 1)",29178.506398068515,21
16,16,"(2, 0, 2, 0, 0, 1)",29184.551750172603,9
17,17,"(4, 0, 2, 0, 0, 1)",29215.04831707209,33
18,18,"(3, 0, 1, 0, 0, 1)",29216.948334023287,17
19,19,"(4, 0, 1, 0, 0, 0)",29326.686369317016,28
20,20,"(3, 0, 2, 0, 0, 0)",29336.36269279353,20
21,21,"(2, 0, 2, 0, 0, 0)",29341.6484966237,8
22,22,"(3, 0, 1, 0, 0, 0)",29377.7159599738,16
23,23,"(4, 0, 2, 0, 0, 0)",29381.560426580516,32
24,24,"(4, 0, 0, 1, 0, 0)",29429.15503997587,26
25,25,"(3, 0, 0, 1, 0, 0)",29452.63673984897,14
26,26,"(4, 0, 0, 0, 0, 1)",29485.580721160848,25
27,27,"(3, 0, 0, 0, 0, 1)",29508.997729342467,13
28,28,"(2, 0, 1, 1, 0, 0)",29561.813131373652,6
29,29,"(2, 0, 0, 1, 0, 0)",29619.706615737432,2
30,30,"(2, 0, 1, 0, 0, 1)",29627.03319530705,5
31,31,"(4, 0, 0, 0, 0, 0)",29655.49333328041,24
32,32,"(3, 0, 0, 0, 0, 0)",29677.302053859086,12
33,33,"(2, 0, 0, 0, 0, 1)",29690.079170559333,1
34,34,"(2, 0, 1, 0, 0, 0)",29801.678225742988,4
35,35,"(2, 0, 0, 0, 0, 0)",29873.233699267785,0
