,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",23357.92269715154,23
1,1,"(3, 0, 0, 1, 0, 1)",23363.46182055635,15
2,2,"(4, 0, 0, 1, 0, 1)",23364.09929619712,27
3,3,"(3, 0, 1, 1, 0, 1)",23364.102788253138,19
4,4,"(2, 0, 1, 1, 0, 1)",23364.574356055986,7
5,5,"(4, 0, 1, 1, 0, 1)",23366.16593827564,31
6,6,"(2, 0, 2, 1, 0, 1)",23366.508354347243,11
7,7,"(4, 0, 2, 1, 0, 1)",23368.102747954938,35
8,8,"(2, 0, 0, 1, 0, 1)",23389.78561211625,3
9,9,"(3, 0, 2, 1, 0, 0)",23710.019702229845,22
10,10,"(2, 0, 2, 1, 0, 0)",23714.046125398207,10
11,11,"(3, 0, 2, 0, 0, 1)",23735.139647873857,21
12,12,"(3, 0, 1, 1, 0, 0)",23740.83715607545,18
13,13,"(2, 0, 2, 0, 0, 1)",23741.697714419013,9
14,14,"(4, 0, 2, 1, 0, 0)",23741.72005996678,34
15,15,"(3, 0, 1, 0, 0, 1)",23769.22040252459,17
16,16,"(4, 0, 2, 0, 0, 1)",23770.588474071545,33
17,17,"(3, 0, 2, 0, 0, 0)",23871.402133496144,20
18,18,"(2, 0, 2, 0, 0, 0)",23879.535313353706,8
19,19,"(3, 0, 1, 0, 0, 0)",23910.40257618122,16
20,20,"(4, 0, 2, 0, 0, 0)",23914.582383794186,32
21,21,"(3, 0, 0, 1, 0, 0)",23964.43476161577,14
22,22,"(4, 0, 0, 1, 0, 0)",23965.51792883593,26
23,23,"(4, 0, 1, 1, 0, 0)",23968.22266635859,30
24,24,"(3, 0, 0, 0, 0, 1)",23999.093118275272,13
25,25,"(2, 0, 1, 1, 0, 0)",23999.727885563985,6
26,26,"(4, 0, 0, 0, 0, 1)",24000.254182467623,25
27,27,"(4, 0, 1, 0, 0, 1)",24002.909652424376,29
28,28,"(2, 0, 1, 0, 0, 1)",24037.379855814008,5
29,29,"(2, 0, 0, 1, 0, 0)",24051.702763934318,2
30,30,"(2, 0, 0, 0, 0, 1)",24092.91144170032,1
31,31,"(3, 0, 0, 0, 0, 0)",24146.88747499565,12
32,32,"(4, 0, 0, 0, 0, 0)",24148.18975512028,24
33,33,"(4, 0, 1, 0, 0, 0)",24150.813262355347,28
34,34,"(2, 0, 1, 0, 0, 0)",24193.264316611934,4
35,35,"(2, 0, 0, 0, 0, 0)",24259.64884118129,0
