,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 0, 1, 0, 1)",22200.64239764939,15
1,1,"(4, 0, 0, 1, 0, 1)",22202.60427504959,27
2,2,"(3, 0, 1, 1, 0, 1)",22202.6876067781,19
3,3,"(3, 0, 2, 1, 0, 1)",22204.237085624263,23
4,4,"(4, 0, 1, 1, 0, 1)",22204.617817306334,31
5,5,"(4, 0, 2, 1, 0, 1)",22206.077038240343,35
6,6,"(2, 0, 1, 1, 0, 1)",22210.887085614097,7
7,7,"(2, 0, 2, 1, 0, 1)",22211.78699301101,11
8,8,"(2, 0, 0, 1, 0, 1)",22254.161093765902,3
9,9,"(2, 0, 2, 1, 0, 0)",22788.594325970826,10
10,10,"(2, 0, 2, 0, 0, 1)",22835.907955863848,9
11,11,"(3, 0, 2, 0, 0, 1)",22839.701778891656,21
12,12,"(3, 0, 2, 1, 0, 0)",22873.503774719302,22
13,13,"(4, 0, 0, 1, 0, 0)",23000.37153755144,26
14,14,"(4, 0, 2, 1, 0, 0)",23001.288541517926,34
15,15,"(3, 0, 1, 1, 0, 0)",23001.47760571296,18
16,16,"(2, 0, 1, 1, 0, 0)",23001.763779417608,6
17,17,"(4, 0, 1, 1, 0, 0)",23002.208418468857,30
18,18,"(3, 0, 0, 1, 0, 0)",23002.892855856488,14
19,19,"(3, 0, 2, 0, 0, 0)",23026.318548069605,20
20,20,"(2, 0, 0, 1, 0, 0)",23042.48296429044,2
21,21,"(4, 0, 0, 0, 0, 1)",23060.37739141417,25
22,22,"(2, 0, 1, 0, 0, 1)",23061.26734764409,5
23,23,"(4, 0, 1, 0, 0, 1)",23062.01366621047,29
24,24,"(3, 0, 1, 0, 0, 1)",23062.72581304936,17
25,25,"(4, 0, 2, 0, 0, 1)",23064.110673402894,33
26,26,"(3, 0, 0, 0, 0, 1)",23065.826251117534,13
27,27,"(2, 0, 0, 0, 0, 1)",23098.052993814985,1
28,28,"(4, 0, 0, 0, 0, 0)",23257.490827464517,24
29,29,"(4, 0, 1, 0, 0, 0)",23258.68493391312,28
30,30,"(4, 0, 2, 0, 0, 0)",23260.62965894517,32
31,31,"(2, 0, 1, 0, 0, 0)",23262.043999262274,4
32,32,"(3, 0, 1, 0, 0, 0)",23263.56240812718,16
33,33,"(2, 0, 2, 0, 0, 0)",23264.61041326483,8
34,34,"(3, 0, 0, 0, 0, 0)",23270.246061169964,12
35,35,"(2, 0, 0, 0, 0, 0)",23290.766907464433,0
