,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 0, 0, 0)",80.51217207606706,32
1,1,"(4, 0, 2, 1, 0, 1)",31969.96450870416,35
2,2,"(2, 0, 1, 1, 0, 1)",31975.560886123087,7
3,3,"(4, 0, 1, 1, 0, 1)",31975.588720477244,31
4,4,"(3, 0, 0, 1, 0, 1)",31975.731316389752,15
5,5,"(4, 0, 0, 1, 0, 1)",31976.897942771706,27
6,6,"(3, 0, 1, 1, 0, 1)",31977.441507584015,19
7,7,"(2, 0, 2, 1, 0, 1)",31977.516483749736,11
8,8,"(3, 0, 2, 1, 0, 1)",31979.04296114272,23
9,9,"(2, 0, 0, 1, 0, 1)",31980.299000637286,3
10,10,"(3, 0, 1, 1, 0, 0)",32729.513876374476,18
11,11,"(4, 0, 1, 1, 0, 0)",32747.165847066066,30
12,12,"(4, 0, 2, 1, 0, 0)",32759.69941095253,34
13,13,"(3, 0, 1, 0, 0, 1)",32875.15214481625,17
14,14,"(4, 0, 2, 0, 0, 1)",32877.94504152181,33
15,15,"(4, 0, 1, 0, 0, 1)",32885.29868876913,29
16,16,"(3, 0, 2, 1, 0, 0)",32937.138329965084,22
17,17,"(3, 0, 0, 1, 0, 0)",33017.978469470545,14
18,18,"(4, 0, 0, 1, 0, 0)",33018.291950604114,26
19,19,"(2, 0, 1, 1, 0, 0)",33019.97991968991,6
20,20,"(2, 0, 2, 1, 0, 0)",33022.09300169187,10
21,21,"(2, 0, 0, 1, 0, 0)",33028.94908628871,2
22,22,"(4, 0, 0, 0, 0, 1)",33244.0686450311,25
23,23,"(3, 0, 0, 0, 0, 1)",33245.693199927235,13
24,24,"(2, 0, 1, 0, 0, 1)",33247.812351854656,5
25,25,"(2, 0, 2, 0, 0, 1)",33249.83484409666,9
26,26,"(3, 0, 2, 0, 0, 1)",33251.752392438524,21
27,27,"(2, 0, 0, 0, 0, 1)",33256.793917170784,1
28,28,"(4, 0, 0, 0, 0, 0)",33757.96250094509,24
29,29,"(3, 0, 0, 0, 0, 0)",33760.009834802586,12
30,30,"(4, 0, 1, 0, 0, 0)",33760.01247268642,28
31,31,"(3, 0, 2, 0, 0, 0)",33761.41304710185,20
32,32,"(2, 0, 1, 0, 0, 0)",33761.569341360104,4
33,33,"(3, 0, 1, 0, 0, 0)",33761.80962990092,16
34,34,"(2, 0, 2, 0, 0, 0)",33763.53896752708,8
35,35,"(2, 0, 0, 0, 0, 0)",33770.96804034435,0
