,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",28720.779308406763,11
1,1,"(3, 0, 2, 1, 0, 1)",28721.713400026827,23
2,2,"(4, 0, 2, 1, 0, 1)",28727.437630226337,35
3,3,"(3, 0, 1, 1, 0, 1)",28737.69449775154,19
4,4,"(4, 0, 1, 1, 0, 1)",28738.867769133183,31
5,5,"(3, 0, 0, 1, 0, 1)",28740.069054939686,15
6,6,"(4, 0, 0, 1, 0, 1)",28741.6975369475,27
7,7,"(2, 0, 1, 1, 0, 1)",28742.393118286072,7
8,8,"(2, 0, 0, 1, 0, 1)",28760.774907256266,3
9,9,"(2, 0, 2, 1, 0, 0)",29378.81858910705,10
10,10,"(4, 0, 1, 1, 0, 0)",29379.51082907775,30
11,11,"(3, 0, 1, 1, 0, 0)",29388.38058885423,18
12,12,"(4, 0, 2, 1, 0, 0)",29392.71201784558,34
13,13,"(3, 0, 2, 1, 0, 0)",29413.962230557358,22
14,14,"(2, 0, 2, 0, 0, 1)",29444.737776202728,9
15,15,"(4, 0, 1, 0, 0, 1)",29448.71051979048,29
16,16,"(3, 0, 1, 0, 0, 1)",29453.68967069838,17
17,17,"(4, 0, 2, 0, 0, 1)",29457.754046051734,33
18,18,"(3, 0, 2, 0, 0, 1)",29497.116922113964,21
19,19,"(4, 0, 0, 1, 0, 0)",29653.811909134347,26
20,20,"(3, 0, 0, 1, 0, 0)",29662.49190757092,14
21,21,"(2, 0, 2, 0, 0, 0)",29676.283119054955,8
22,22,"(4, 0, 1, 0, 0, 0)",29677.992040201567,28
23,23,"(3, 0, 1, 0, 0, 0)",29685.829901635654,16
24,24,"(4, 0, 2, 0, 0, 0)",29690.17381408592,32
25,25,"(2, 0, 1, 1, 0, 0)",29702.202865963638,6
26,26,"(3, 0, 2, 0, 0, 0)",29714.562580325925,20
27,27,"(2, 0, 0, 1, 0, 0)",29729.887305409888,2
28,28,"(4, 0, 0, 0, 0, 1)",29735.14340157,25
29,29,"(3, 0, 0, 0, 0, 1)",29743.946450108244,13
30,30,"(2, 0, 1, 0, 0, 1)",29786.12650273056,5
31,31,"(2, 0, 0, 0, 0, 1)",29813.335634890664,1
32,32,"(4, 0, 0, 0, 0, 0)",29985.47225125252,24
33,33,"(3, 0, 0, 0, 0, 0)",29992.722277800123,12
34,34,"(2, 0, 1, 0, 0, 0)",30034.849419991566,4
35,35,"(2, 0, 0, 0, 0, 0)",30063.9728421159,0
