,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",29334.175778683722,35
1,1,"(4, 0, 1, 1, 0, 1)",29341.75755537496,31
2,2,"(3, 0, 2, 1, 0, 1)",29348.39794013533,23
3,3,"(2, 0, 2, 1, 0, 1)",29353.384611189707,11
4,4,"(4, 0, 0, 1, 0, 1)",29358.576994514515,27
5,5,"(2, 0, 1, 1, 0, 1)",29364.689767590356,7
6,6,"(3, 0, 1, 1, 0, 1)",29365.374932772567,19
7,7,"(3, 0, 0, 1, 0, 1)",29367.696804026382,15
8,8,"(2, 0, 0, 1, 0, 1)",29372.270611812608,3
9,9,"(4, 0, 2, 1, 0, 0)",30566.522885586714,34
10,10,"(2, 0, 2, 1, 0, 0)",30596.090446521142,10
11,11,"(4, 0, 0, 1, 0, 0)",30596.10490143896,26
12,12,"(4, 0, 1, 1, 0, 0)",30596.85440550521,30
13,13,"(3, 0, 2, 1, 0, 0)",30597.649361251588,22
14,14,"(2, 0, 1, 1, 0, 0)",30598.7239825414,6
15,15,"(3, 0, 1, 1, 0, 0)",30599.19467668389,18
16,16,"(3, 0, 0, 1, 0, 0)",30599.683079089482,14
17,17,"(2, 0, 0, 1, 0, 0)",30600.92066080215,2
18,18,"(4, 0, 0, 0, 0, 1)",30883.34323324292,25
19,19,"(2, 0, 2, 0, 0, 1)",30883.5787476867,9
20,20,"(4, 0, 1, 0, 0, 1)",30884.74638612917,29
21,21,"(3, 0, 2, 0, 0, 1)",30885.21518383898,21
22,22,"(4, 0, 2, 0, 0, 1)",30886.746224740797,33
23,23,"(2, 0, 0, 0, 0, 1)",30888.527698565762,1
24,24,"(3, 0, 1, 0, 0, 1)",30888.89161502537,17
25,25,"(2, 0, 1, 0, 0, 1)",30889.25936340563,5
26,26,"(3, 0, 0, 0, 0, 1)",30889.566047903983,13
27,27,"(4, 0, 0, 0, 0, 0)",31350.5668468539,24
28,28,"(2, 0, 2, 0, 0, 0)",31351.380734432598,8
29,29,"(4, 0, 1, 0, 0, 0)",31352.441355284183,28
30,30,"(3, 0, 2, 0, 0, 0)",31352.881069461535,20
31,31,"(4, 0, 2, 0, 0, 0)",31354.47975448636,32
32,32,"(3, 0, 1, 0, 0, 0)",31358.693521340912,16
33,33,"(2, 0, 1, 0, 0, 0)",31360.88493053732,4
34,34,"(2, 0, 0, 0, 0, 0)",31360.940199014774,0
35,35,"(3, 0, 0, 0, 0, 0)",31361.39609819103,12
