,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 0, 1, 0, 1)",30872.964841408146,27
1,1,"(2, 0, 2, 1, 0, 1)",30874.652735327254,11
2,2,"(4, 0, 1, 1, 0, 1)",30874.84326565404,31
3,3,"(3, 0, 1, 1, 0, 1)",30876.264201514496,19
4,4,"(3, 0, 2, 1, 0, 1)",30882.14233385105,23
5,5,"(3, 0, 0, 1, 0, 1)",30884.590902071464,15
6,6,"(4, 0, 2, 1, 0, 1)",30888.53919259852,35
7,7,"(2, 0, 1, 1, 0, 1)",30894.091630601182,7
8,8,"(2, 0, 0, 1, 0, 1)",30896.10630649157,3
9,9,"(2, 0, 2, 1, 0, 0)",31422.62690204289,10
10,10,"(3, 0, 1, 1, 0, 0)",31423.73581725913,18
11,11,"(4, 0, 1, 1, 0, 0)",31428.624551953522,30
12,12,"(4, 0, 2, 1, 0, 0)",31431.329225023583,34
13,13,"(3, 0, 2, 1, 0, 0)",31439.39527006631,22
14,14,"(4, 0, 1, 0, 0, 1)",31460.893706877843,29
15,15,"(2, 0, 2, 0, 0, 1)",31463.27297330755,9
16,16,"(3, 0, 1, 0, 0, 1)",31464.630694858603,17
17,17,"(4, 0, 2, 0, 0, 1)",31471.63637678397,33
18,18,"(3, 0, 2, 0, 0, 1)",31473.94984368936,21
19,19,"(2, 0, 1, 0, 0, 1)",31483.188003867548,5
20,20,"(4, 0, 1, 0, 0, 0)",31617.603388532472,28
21,21,"(2, 0, 2, 0, 0, 0)",31618.55767816765,8
22,22,"(3, 0, 1, 0, 0, 0)",31619.51523620692,16
23,23,"(3, 0, 2, 0, 0, 0)",31625.091645769786,20
24,24,"(4, 0, 2, 0, 0, 0)",31629.76068179392,32
25,25,"(2, 0, 1, 0, 0, 0)",31632.008079847485,4
26,26,"(4, 0, 0, 1, 0, 0)",31792.39938943772,26
27,27,"(3, 0, 0, 1, 0, 0)",31836.712020181334,14
28,28,"(4, 0, 0, 0, 0, 1)",31846.149146569962,25
29,29,"(3, 0, 0, 0, 0, 1)",31885.94399311052,13
30,30,"(2, 0, 0, 1, 0, 0)",31929.028193494214,2
31,31,"(2, 0, 1, 1, 0, 0)",31945.380094780357,6
32,32,"(2, 0, 0, 0, 0, 1)",31975.088403671376,1
33,33,"(4, 0, 0, 0, 0, 0)",32015.777095614067,24
34,34,"(3, 0, 0, 0, 0, 0)",32048.012304606964,12
35,35,"(2, 0, 0, 0, 0, 0)",32126.35659495541,0
