sno,avg_td,avg_no_td,percentage
136,41.64706397690655,37.20187079124578,0.1194884313911116
137,41.288975075676206,40.536670875420874,0.018558608391087326
138,42.781652917014746,40.77462441314554,0.04922248905429897
139,36.49437621832357,35.210536971830955,0.03646179118255744
140,31.099426264524965,29.97286384976527,0.03758607854112398
141,37.70701918147639,37.00118251173711,0.019076057083185903
142,32.178487079441034,29.970754107981218,0.07366291029934065
143,19.26083440925548,17.879005281690137,0.07728780800688459
144,33.54984433938382,27.392931338028163,0.22476283846294087
145,41.834069469760244,41.52655516431925,0.007405244769862852
146,47.356299943355864,50.49312206572771,-0.06212375060287606
147,40.68588095870988,40.1692429577465,0.012861531931453809
148,28.248142016974253,24.51569654882154,0.1522471719585764
149,43.05294805601665,46.30953493265996,-0.07032216759202617
150,35.74056528632188,35.11,0.01795970624670699
151,40.81673083434597,33.78539612676058,0.2081175748599863
152,49.27990747069692,49.35812793427231,-0.001584753450932206
154,35.11333734430772,33.965032276995316,0.03380844917053589
155,28.758778978696732,31.697051056338015,-0.0926985943398592
156,41.995907690628115,39.91222124413148,0.052206727201458664
157,37.71690904977091,40.146320422535226,-0.060513923746810395
158,41.50448449881015,34.60110328638498,0.19951332636094132
159,30.84019455994783,28.449583333333333,0.08402974478060297
161,39.67223275314908,39.996287878787854,-0.008102130043189217
162,38.480980734664946,36.972303403755866,0.04080560830721247
163,43.89618833225742,40.80804284037559,0.07567492280777566
164,35.41454280994694,34.75934343434343,0.01884959009197364
165,41.333120504182546,34.15500841750842,0.21016279659279802
166,38.131654293562214,31.825689553990607,0.19814071047459536
167,34.39652534113058,31.02445715962441,0.10869064248752155
169,34.870831189400256,29.307488262910784,0.18982667080105922
170,42.20077814485709,39.51115023474178,0.06807262998257005
171,39.38387357282096,40.33157570422535,-0.02349777103563808
172,26.562767342915368,27.160475352112677,-0.0220065371260454
173,43.23776627490445,44.20687793427228,-0.021922191854596058
174,30.86898042929293,35.65078931924884,-0.1341291169498477
175,35.93404671717172,37.867312206572755,-0.05105367602682596
176,38.814567827396786,39.90708333333331,-0.02737648093224534
177,44.548619022303214,36.479606807511736,0.22119241189655417
178,40.90211279461275,41.398973004694824,-0.012001752073070264
179,44.230238933824445,43.735319835680805,0.011316233652871743
180,31.8905929596719,28.86663732394366,0.10475607538880169
181,25.390974777537267,23.616525821596245,0.07513590141689548
182,32.46744322928531,31.075704225352126,0.044785437325593286
183,37.86238565954027,39.54846244131454,-0.04263318161296956
184,42.64155049872152,39.136933685446024,0.08954755733913743
186,30.54976980013165,30.17134976525823,0.012542363461284785
187,32.46106426894258,34.41627347417838,-0.05681060172603362
188,34.65710884692796,28.31469483568076,0.22399725824538316
189,44.07305637266869,42.98676557239058,0.025270354394279125
191,35.967417834358635,42.69045875420874,-0.1574834545245382
192,41.86889191096431,34.93183685446008,0.19858832747349522
193,45.056591312561714,41.85166666666667,0.07657818436290982
194,35.60289771145035,37.13908450704225,-0.041363076553505414
195,36.77124162204755,33.65492957746479,0.09259600550967803
196,34.340792408736476,31.40845070422536,0.09336155202703554
197,39.56027837111716,41.08910504694836,-0.03720759247699285
201,39.901588440798946,34.71245011737087,0.14948925546547107
202,37.32841609909514,38.159463383838364,-0.02177827492970442
203,41.264851285410515,37.86605046948357,0.08975852442456488
204,39.30163669115971,35.633550084175106,0.10293912894785083
205,41.89163472127288,39.71899941314552,0.05470015207402983
206,39.080991011303524,41.143072183098596,-0.05011976652152306
207,41.03188566428698,33.90257922535211,0.21028802533122976
208,39.02877306903623,39.806646126760555,-0.019541286026641475
209,38.706496171435084,39.751197390572386,-0.026281000012972417
210,42.059924804118936,45.57953638497653,-0.0772191176130017
211,44.20091817295764,47.27259389671364,-0.06497793902461392
212,37.699896838054705,38.38673708920187,-0.017892644783824938
213,42.351928146258516,43.80678872053874,-0.03321084737713532
214,35.63037955526443,36.610575117370885,-0.026773563621003367
215,34.401296280473915,34.67588028169011,-0.007918587761452914
216,33.93404144831777,29.236502347417833,0.16067377161190502
217,28.60939833801678,27.38409624413146,0.044745025834033496
218,37.302375818017275,34.66487676056337,0.0760856320266648
219,34.08903432033365,30.1881426056338,0.12921933507667532
220,36.588919552669545,38.54172241784037,-0.05066724429178343
221,40.746537666767914,42.703931924882625,-0.04583639421207912
222,36.00038290960987,31.397711267605644,0.14659258449685145
223,41.51570840656837,41.83449074074072,-0.007620084015075617
224,31.736215934406715,29.872359154929576,0.06239402685976219
225,46.82261208576997,45.75924295774649,0.023238346163317936
226,37.91408007075772,35.90727406103286,0.055888564704572756
227,38.287218994455834,37.60783450704224,0.01806497226758363
228,38.73534178723322,40.92309272300467,-0.05346005861726143
229,33.76350193511198,34.426251851851845,-0.01925129461063337
230,42.61800698083589,44.03454518779343,-0.032168793862101946
231,31.873040002151853,31.31822183098591,0.017715506779411513
232,33.90499541263873,34.59835227272725,-0.02004016996598605
233,33.7726908586401,31.917335858585847,0.05813000835265999
234,43.23830897251245,44.855528198653175,-0.036053955690333046
235,33.021503245171026,32.07641431924883,0.02946367123569205
236,46.60452590485956,47.065269360269376,-0.00978945752722623
237,45.56947224839064,41.52853841145832,0.09730498571597614
238,29.245642111908545,28.24967429577465,0.035255904394015034
241,42.685528515100884,42.62794307511736,0.0013508847912753286
242,36.60376336539403,37.45265151515152,-0.022665635553575515
243,36.658705578656274,33.93972417840376,0.08011206531792137
244,33.8127665201514,36.02904342723004,-0.06151362057543902
245,27.229140029682785,29.075478286384982,-0.06350156095512181
246,33.44125329557661,24.792718855218848,0.3488336430894206
247,42.053872449431644,44.76120305164317,-0.06048386588465795
248,30.751560051314037,42.54774354460095,-0.27724580695851675
249,38.07019523239918,39.6593515258216,-0.04007015324967541
250,33.958124873420935,37.153183685445995,-0.08599690511251286
251,48.62086364111034,49.34888204225352,-0.014752480117378083
252,35.56319729247361,35.74789906103286,-0.005166786675880076
253,49.97304694365787,47.75996212121211,0.04633765866122491
254,33.72100871090064,33.52377946127947,0.005883264142367263
255,42.54374233405485,43.215944835680766,-0.015554502028865085
256,41.062085936115515,40.849375000000016,0.00520720172868004
257,39.557649070593136,39.181901408450734,0.009589827155793944
258,38.10294557416268,37.62030516431924,0.012829252919011365
259,32.273935058606114,31.113318661971846,0.037302880134507395
260,38.050217154312506,43.32773767605635,-0.12180466382070748
261,39.50220164521152,39.595437206572754,-0.002354704681623167
262,39.76640969532412,37.97478873239438,0.04717922133958838
263,38.74477239161213,35.26162457912456,0.09878012865435734
265,38.85858033883412,36.73543350168352,0.05779561134220199
266,31.19706012189564,36.143342136150224,-0.1368518161829689
267,38.08275878300549,34.782629107981215,0.09487867247697575
268,41.44040856560591,43.62180751173708,-0.0500070737679597
269,36.763440332206805,33.00078051643192,0.11401729767880386
270,50.727139480194005,48.591719276094246,0.04394617510787122
271,37.02093674843673,37.7482658450704,-0.019267881062903194
272,37.590102030644815,33.80182511737089,0.11207314694161634
273,50.637106931289246,50.18433080808082,0.009022260851499006
274,45.636739283499104,51.74569542253521,-0.11805728165701034
275,37.563793701425276,38.8516431924883,-0.03314787703270213
276,42.33560504797346,43.13364730046946,-0.018501617703154852
277,38.947940257841566,38.80852112676058,0.00359248760409083
278,35.008279236601595,35.26519659624414,-0.007285294977482289
279,35.84855263949013,38.61020539906102,-0.07152649749017018
280,44.85078581080225,45.666616784037565,-0.01786493133689909
281,29.526506591605266,29.857059859154944,-0.011071192847152442
282,40.707215545176076,42.05111502347415,-0.03195871209474168
283,39.82815713187189,41.806635101010095,-0.04732449680195386
284,38.243362826257545,36.4706132629108,0.048607615961028
285,44.58333728892942,44.43661971830987,0.0033017266288393288
286,27.18272605440369,25.222840375586866,0.07770281418082453
287,36.32304601465787,38.009829812206576,-0.04437756774714651
288,36.47271246297561,33.29077758215961,0.09558007087588065
289,40.484007651705014,44.472297535211254,-0.08968032021166623
290,41.16666661128833,39.75369718309859,0.03554309481409615
291,36.397466203387246,33.7494131455399,0.07846219566627631
292,39.31998754778363,34.66769366197183,0.13419680960533756
293,37.722118585605415,37.69439553990611,0.000735468636708981
294,35.82473880408091,37.120205399061014,-0.034899230245446736
295,43.28468748417764,43.44869424882629,-0.0037747225200693963
296,43.34065563213588,41.6179900234742,0.04139233076104893
297,43.55305253348017,41.094468896713636,0.059827604608929476
298,40.8046882040961,39.85192194835683,0.023907661391436467
299,30.799980688780014,31.700193661971834,-0.028397712102047286
300,30.082952749613934,33.69888791079812,-0.10730132017281002
301,39.09691287087666,41.69389377934274,-0.06228684042344721
302,28.622780119490624,26.723151408450697,0.07108550492436327
303,48.41646564327483,41.71673415492959,0.1606005749027108
304,41.89979658742814,39.39629107981221,0.06354673089769108
305,39.04009969119227,41.592529461279476,-0.06136750525027314
307,31.684105236259857,33.324512910798134,-0.049225255862831725
308,40.91896152154374,38.429134389671354,0.06479009146096151
309,35.109902629047376,31.230607394366192,0.12421453049872429
310,34.427529271410855,34.04105633802816,0.011353141616552962
312,35.12305056359331,39.65986795774646,-0.11439315428348533
314,31.45166965709729,34.34901701877932,-0.08435022638633269
315,38.85251933495354,36.536276408450696,0.06339570296132058
316,33.25881737171212,31.083215962441294,0.06999280292939009
317,39.795781325156305,37.56447183098593,0.059399464052355654
318,32.931765524923414,33.077984154929574,-0.004420421429592151
319,35.337935511126304,36.31381748826291,-0.026873571677007702
320,28.98114779530897,30.016294014084522,-0.03448614336899255
321,42.39414365300879,38.90739143192488,0.08961670502080767
322,39.03250539543303,39.0580839201878,-0.0006548842694648919
323,36.632717684362426,34.80163732394367,0.05261477623522505
324,42.92598332162474,39.89026995305165,0.0761016000178975
325,46.015053416369184,38.81822183098593,0.18539828065072575
326,39.93891305758079,39.67030809859154,0.006770932010956252
327,36.53577418134986,36.80195129107984,-0.007232690126256901
328,34.836300093668505,34.24867957746479,0.017157464855677557
329,33.60829467133741,33.89771126760564,-0.00853793915416367
330,38.87514157411216,39.80445715962443,-0.02334702321866891
331,33.075710124427225,34.132253521126756,-0.030954399071411016
332,32.96986049403815,31.973136737089206,0.031173787080850737
333,40.03798385642135,40.98635856807511,-0.0231387892163825
334,31.848879569504582,34.0706367370892,-0.06521032127251152
335,35.18826613566744,33.68918427230047,0.044497422414573724
336,34.023805536568695,32.48656983568075,0.04731911398043527
337,42.063278912242716,44.5658421361502,-0.056154290011216856
338,41.313078806549235,37.79610035211268,0.09305135772399774
339,35.164211934507996,33.02860915492956,0.06465917985104416
340,32.216261439583796,33.3362118544601,-0.03359561127598447
341,45.44686759512418,44.80631455399062,0.014296043928400146
342,41.37579351178272,43.268000841750855,-0.04373225693714691
343,48.76655331510593,48.08097417840375,0.014258844551658822
344,35.1135787780689,38.682593896713605,-0.09226411052408569
345,31.641296438697765,32.95032863849767,-0.03972743987355848
347,37.960866457494724,38.458086854460085,-0.012928890582805906
348,36.96502716703375,36.91077171361501,0.0014699084007156495
349,38.72471828244854,38.243902582159635,0.012572349258969268
350,37.023370444735555,33.94849178403754,0.09057482377299036
351,40.228774263626235,39.91218016431923,0.00793226774392127
352,31.2388266278069,31.863562206572766,-0.019606583052945516
353,42.06134275872763,41.44262617370892,0.014929473398363492
354,31.2298021964634,30.93771713615024,0.009441067000120129
355,40.15458486810456,40.220234741784,-0.0016322598339098722
356,40.639963632249824,41.91059272300471,-0.03031761204506754
357,42.05000420875422,42.07964201877935,-0.0007043265722628817
358,45.41064189039521,47.03638791079811,-0.03456358135930924
359,36.40093770569097,36.6149882629108,-0.005845981860839505
360,33.1698068878003,30.362467723004702,0.09246083653037736
361,38.06592365654395,35.17485690235689,0.08219128686756198
362,28.344523999392425,31.825176056338048,-0.10936788066102289
363,30.61536697646894,31.705671948356812,-0.0343883256492338
364,43.13908148686108,43.158265845070424,-0.0004445117947558894
365,42.87347634508348,36.92587752525252,0.16106858437591842
366,36.90226608978252,36.05381748826289,0.023532836759820035
367,39.63453133645804,40.242594696969725,-0.01510994420440472
368,37.31058775184715,32.14101430976431,0.16084039514933254
369,34.231354119199544,32.07249119718311,0.06731198112250296
370,38.80881366136303,37.473321596244126,0.03563847580708617
371,36.30284204830252,35.54933098591548,0.02119620936567215
372,39.79040208633961,39.536992370892044,0.0064094332990825295
373,30.298436163008517,33.08025234741784,-0.08409295537391703
374,31.55725323409535,25.971930751173684,0.21505226301549651
375,34.67778292796384,31.956129694835685,0.08516842493501306
376,31.72146777138552,27.182156690140843,0.1669959868523279
377,41.16746461323767,38.135754107981214,0.079497851194241
379,39.07693761708563,38.94696596244132,0.003337144535716949
380,35.36840112433865,33.95340962441313,0.04167450384447127
381,30.60952356427687,32.56158744131456,-0.05994989895857731
384,33.541904738171176,34.085466549295774,-0.015947025701950602
385,37.29992595124172,36.93588615023474,0.009855992070320698
386,38.88308521461484,37.34147007042253,0.04128426495488699
388,42.95541929318244,45.25507335680752,-0.050815386940018234
389,40.28646851503757,39.78387323943661,0.012633140885406602
390,42.229784668652144,43.37597643097643,-0.02642457545937217
391,43.18803997050709,40.69734448356807,0.061200442400969585
392,30.969350182590325,29.102098004694838,0.06416211565208312
393,43.34076706579761,42.87222643097643,0.010928768431831196
394,40.67481367560316,42.18197476525819,-0.03572997940571413
395,43.62554622826004,42.515422535211286,0.02611108221091655
396,38.16765547074757,36.776634389671344,0.03782350136604374
397,40.19285927096784,41.109231220657286,-0.022291147814726686
398,37.2600899773785,33.13133417508418,0.12461785512396534
399,37.28528610035189,36.122194835680766,0.03219879827241965
400,34.33044091447051,30.841405516431895,0.11312828775522896
401,41.193811960456685,44.90468309859158,-0.0826388448168625
402,34.3311314270525,28.079891431924885,0.2226233676965142
403,33.743652470823505,34.31211561032865,-0.016567417350797867
404,43.18735348472188,42.24177230046946,0.02238497896173539
