sno,avg_HUMD,avg_no_HUMD,percentage
173,44.43747069467388,42.477998848130426,0.046129099761715656
174,34.75943760262726,30.205831065142426,0.15075256587592126
175,37.59933669656203,35.36775451887293,0.06309651851090185
176,41.289254287624885,36.49458023214603,0.13138044128688178
177,41.23701159444352,43.30160369933096,-0.04767934507052305
178,41.37107781282855,39.88772628886266,0.037188169443994376
179,44.25518551047604,41.492859195402296,0.06657353502840384
180,31.104501420997995,29.465026982150267,0.055641368997928
181,24.884929846409296,23.071479885057474,0.07860137149356962
182,32.144825254836704,29.432692307692314,0.09214695410095279
183,38.55099054222143,37.32455128205128,0.03285878109832546
184,41.76182516259497,39.69273194271482,0.052127760388634696
186,30.519938604075634,28.905240384615386,0.05586178139240315
187,33.44790601581788,29.61425287356322,0.1294529751813181
188,32.00269868282695,33.88860537190081,-0.0556501711527374
189,43.6946057413784,42.79082451224574,0.021120911771027467
191,40.897899655681286,32.521903279369035,0.2575493907709191
192,40.01932338634751,36.50792860107929,0.09618170407960115
193,44.079097518079166,41.666451149425285,0.05790381235017083
194,38.2262803870663,33.45742512847776,0.14253503490707856
195,35.77315096582242,33.878205128205124,0.05593406824376494
196,33.196744753238264,33.667460564549614,-0.013981328066275193
197,40.34360314937404,37.187169540229895,0.08487964123565375
201,38.53019087828606,35.83804016189291,0.07511992018067286
202,38.04169835412312,35.84385220125787,0.06131724181108313
203,40.16500459399488,38.26923076923078,0.049537808486298046
204,37.408475259850306,37.87572420634922,-0.012336369964922978
205,41.176507624915345,40.25395114942528,0.02291840798597564
206,39.93251411374013,38.46063218390805,0.03826983193604194
207,38.06447112457801,40.10083234946872,-0.050781021379913666
208,39.50339668495598,36.55940705128206,0.08052618658569527
209,38.93045738100229,39.759898813307885,-0.020861256116375577
210,44.28887481554357,39.10501919883769,0.1325624107316629
211,46.40554120894131,40.48165732669157,0.1463350137679227
212,38.76157293545393,34.36747613117477,0.12785625535921355
213,43.346351799242434,40.876339285714295,0.060426460800793245
214,36.08533853313234,34.70375000000001,0.039810929168528755
215,34.62670515220862,32.71054487179487,0.05857928346727067
216,32.44890917910039,31.326875778331253,0.03581695821532403
217,28.297296004809535,27.5983291822333,0.025326418058170055
218,36.3130329848594,36.83979885057472,-0.014298825784905211
219,32.856784371532875,30.22524038461539,0.08706445187635092
220,37.144401659255614,39.39201923076923,-0.057057688724877396
221,41.663819612855285,38.78591954022989,0.07419960920715962
222,33.51818188970184,35.41530369484317,-0.05356785364564204
223,42.62935101698468,40.002383979656706,0.06567026201898171
224,30.956074630582776,31.510724124360493,-0.01760192788933483
225,46.615371905791875,44.22413793103449,0.054070787733305356
226,37.42937209651855,36.14181714404317,0.03562507516829677
227,38.67370675520575,35.26618929016189,0.09662278611980471
228,39.59079761748704,38.680833333333325,0.023524940021639906
229,34.05519710934227,30.973993055555557,0.09947713387357589
230,43.55155489971032,41.26841168534659,0.055324232775704675
231,32.763403744787986,30.25119617224881,0.08304490038128708
232,34.80996193431017,29.589196428571427,0.1764416116653155
233,33.45090271249305,28.911737421383656,0.15700077878239654
234,44.548174172194415,39.88442460317461,0.11693159962620081
235,32.989788998492514,28.792988505747136,0.14575772472898008
236,46.98591273905906,45.871965408805,0.02428383698685466
237,44.331335227272746,39.539433333333335,0.12119298356002599
238,29.477460922555608,26.28891241178912,0.12128871901663761
241,42.86906352275458,40.093548850574706,0.06922596656444617
242,36.6118771836282,39.72287735849056,-0.07831759383355433
243,35.7726173971996,35.29240161353798,0.013606775444757833
244,36.195117221304386,32.54637537657273,0.11210900760881841
245,29.649376917630402,25.606141236930704,0.1579010145764682
246,29.534589003661804,27.16220423412203,0.08734139354417741
247,42.88038248563502,44.90783045977012,-0.04514686978591302
248,34.61421136516156,39.76285919540229,-0.12948384332573504
249,38.69998763196899,37.83544871794871,0.022849971212582768
250,36.97113622059636,32.682082890306575,0.13123561753042076
251,49.23922768277164,47.41771054702872,0.03841427843582512
252,35.66383529964387,35.200948275862075,0.013149845286957975
253,48.954056915597405,48.080039682539685,0.018178380026901707
254,33.56078628739938,34.01505503144653,-0.013354931915505706
255,43.0758611457036,39.137859195402285,0.10061873672344167
256,41.3429315508554,37.989166666666655,0.08828213879014832
257,39.5690309758772,37.34439102564103,0.05957092589108514
258,37.88684497650995,38.52564102564103,-0.016581062173785122
259,33.33968816379515,29.920306574517095,0.1142829730291039
260,40.68612381811225,36.725311332503125,0.10784966394835363
261,39.66588990299536,37.89852011494253,0.046634269166515516
262,39.17160568919184,38.479971264367805,0.01797388101130124
263,36.986021464268894,37.06422619047619,-0.0021099786571934826
265,38.126945492897775,35.63413522012578,0.06995568314968073
266,33.5385099333224,30.522630759651317,0.09880796964781476
267,37.19785446570972,33.06109195402299,0.1251247997930495
268,43.05552665737551,38.58158312577834,0.11596060008765945
269,35.39781009181835,35.44932544624326,-0.0014532111338205094
270,49.772197456774684,48.66348214285714,0.022783312354483467
271,38.407673766816124,35.81648281056175,0.07234632640953424
272,36.61932158462783,31.25905172413793,0.17147896576628258
273,50.50111872689211,49.642301587301596,0.017300107209577836
274,48.52458039569326,44.821325238688246,0.08262261629445292
275,38.27882861257021,34.4769391025641,0.11027340619467445
276,42.88188576828122,39.367658045977,0.08926687277663296
277,39.02404808417411,37.109278846153856,0.05159812579377865
278,35.33709077990929,34.062166355334156,0.03742934055559501
279,37.72671858774662,32.961750207555006,0.14456053911540945
280,45.26295990370246,44.65843270365996,0.013536686431742006
281,30.20524545669104,28.91586213007267,0.044590865761439655
282,41.450619819317936,37.931048850574705,0.0927886540287405
283,40.8042498959342,40.93930817610064,-0.003298987847705836
284,37.643231341525286,37.279454365079374,0.00975810892733107
285,44.656648994955276,42.74439102564103,0.044737050252210704
286,26.588429728917312,25.98362131589872,0.023276525071912323
287,38.213235583353004,35.258783005493534,0.08379337929500144
288,35.408641867762306,34.15514423076924,0.036700112537186504
289,41.93606524881249,41.7140064102564,0.005323363964902896
290,41.21187111556922,39.93437267410952,0.031989946402436756
291,35.71208625548927,32.05747126436781,0.1140019735487869
292,38.14067176815016,31.382902298850578,0.21533283967643407
293,37.55444669449065,39.94391025641025,-0.05982047192127701
294,37.6630067461254,34.50323298777246,0.09157906331481228
295,43.42258560551444,42.3521408045977,0.025274868768865942
296,43.04641726748374,38.60887931034482,0.11493568413289668
297,42.76506926205706,41.27839743589744,0.03601573506985882
298,40.829400391573046,35.25134615384616,0.15823663054973253
299,30.98782531767909,33.057804487179496,-0.06261695843422353
300,31.660766921194636,27.929870689655168,0.13358086304786723
301,40.087588997718534,39.96153575225944,0.0031543643928141616
302,28.199123790417723,27.597798157008693,0.021788898882004384
303,45.982203298354925,46.088196347031975,-0.002299787300829696
304,41.15937809771063,40.786437178805606,0.009143748380621469
305,40.799296332732155,38.227482876712315,0.06727655766177988
307,32.419939322933736,30.455086206896546,0.06451641944760773
308,40.40651932446306,35.17709770114942,0.14865983736750313
309,33.79073518999294,33.608817340067354,0.005412801292139074
310,34.60535156557312,33.87470162147794,0.021569192025943103
312,37.17700796901967,31.486278735632176,0.1807367990726528
314,34.277913421445994,30.171967703349274,0.1360847843424191
315,38.22198709335603,35.446925287356315,0.07828780023946276
316,33.30424602706316,31.392934387736997,0.06088349740484202
317,39.09850265563241,37.47857371794873,0.04322280110963474
318,33.33255034978411,31.453835616438365,0.05972927296548502
319,35.838429706553356,35.49562577529683,0.009657638758832656
320,29.66880957374759,25.39474137931035,0.1683052459797609
321,41.246241034125596,39.59834935897435,0.041615160778861446
322,38.791476575407145,39.36807017543859,-0.014646224655207405
323,35.91237943513493,36.05155989721779,-0.003860594728207676
324,41.668289819580494,42.50543191656829,-0.01969494389872288
325,43.909828113898435,41.272960772104625,0.06388849485147678
326,40.25118563610144,34.69334770114943,0.16019895176526522
327,36.63734287237361,36.551923076923075,0.0023369439487703255
328,34.84374409959877,34.33862683856107,0.014709885267470125
329,34.214140091271794,31.507209422997096,0.08591464359578956
330,39.23607080419582,39.248350059031864,-0.00031286040859237015
331,32.897724608606715,34.18518341307812,-0.0376613104254654
332,32.60053852671451,32.75354166666667,-0.004671346430541079
333,40.604113740141145,37.55632183908046,0.08115256638069397
334,32.67902096305518,32.27949712643679,0.0123770155109134
335,34.824861140241616,32.42182471264367,0.07411786501519221
336,33.44544111018652,33.814214743589744,-0.010905876011009003
337,43.119002381420565,41.0296551724138,0.0509228556815056
338,40.35552860981846,36.1439367816092,0.11652277541477456
339,34.51460581659197,33.900180047225504,0.018124557701773895
340,32.65400219025149,32.19066091954022,0.014393655099824716
341,44.964471498024515,47.32412698412699,-0.04986157455992646
342,42.521642814706105,41.98452691248145,0.012793186960145985
343,48.56888749426492,47.89744252873565,0.014018388667128536
344,37.89468098497363,34.450504828991676,0.09997462078069536
345,32.16620707215173,31.361121794871792,0.025671443851590297
347,38.13085714842934,38.27043269230769,-0.003647085597399204
348,37.422618008024536,36.323231658692166,0.030266754887413396
349,39.14564343627205,36.10511953955135,0.08421309596800969
350,36.233025622118824,31.914511494252867,0.13531506282474762
351,40.105733327265796,40.241185897435905,-0.003366018350337435
352,31.510378560346034,30.80733974358975,0.022820497407685724
353,41.87993217898379,41.249855769230784,0.0152746330381838
354,32.199503677916766,29.722670565302135,0.08333144584612308
355,40.23895653907494,39.4141235632184,0.020927345359679106
356,41.62669180740013,38.77269769613949,0.07360834506866944
357,42.35234993773351,38.38974137931035,0.10322050673044524
358,46.82608849811447,42.34896481942716,0.10571979026588811
359,36.39759831552727,37.4910775862069,-0.02916638680670851
360,31.655588270002365,32.81324893673576,-0.035280281722952084
361,36.659010994363484,36.22787698412698,0.011900614833858573
362,29.698205519511486,28.1944391025641,0.053335567750685556
363,31.170697428502766,28.964597701149422,0.07616538472639645
364,43.24912726398811,41.84795977011495,0.03348233704988843
365,39.25921646746347,40.98225021190932,-0.042043414784118945
366,37.131182365961635,34.24525477376505,0.08427233528446307
367,41.06215576291324,37.97063493324858,0.08141872884399945
368,34.229982810687595,38.758144841269846,-0.11683123764377505
369,33.68913124576695,30.48489942528737,0.10510882046150546
370,38.38172384781744,37.55993589743589,0.02187937574296151
371,36.05654084104777,35.673621794871785,0.010733954863843712
372,39.58661705368909,41.290737179487174,-0.0412712448893907
373,33.168684112186284,28.865410464292033,0.1490806324482244
374,29.45821678417229,29.92266293067663,-0.015521551259670509
375,33.65097314729228,34.081646825396824,-0.012636527815422922
376,30.216512567854608,29.9145837763601,0.010093030000073265
377,40.708599497185325,37.28791407222913,0.09173710866019766
379,39.118935925586065,37.91192528735632,0.03183722876327483
380,35.34960280373832,32.69861301369862,0.08107346293034226
381,31.84164924577798,28.988711602324617,0.09841546884148464
384,34.08804726221382,33.28106259968101,0.024247563013223842
385,37.44320230058333,33.714080459770116,0.1106102195272106
386,38.6309850719849,37.931675748715236,0.018436025023053523
388,43.6960954206812,44.89349137931034,-0.026671927752559926
389,40.354561824080754,36.96844827586206,0.09159468969190147
390,43.28045074089607,41.97264330366605,0.031158567445186285
391,42.37797782438664,41.187830459770126,0.028895607059929534
392,30.68104565117655,25.454913793103447,0.20530935207838064
393,41.973974217084724,48.08007471980075,-0.12699856517072672
394,41.52588049201461,37.34300287356322,0.11201235295977312
395,43.414937624259885,40.8405316091954,0.06303556573893483
396,37.83572976444226,36.92139736405148,0.024764295656941288
397,40.66255665781171,39.949102715466346,0.017859073016655087
398,35.202591530964526,35.03975198412699,0.00464728023506859
399,36.875972637559826,36.726378205128206,0.004073214940936691
400,33.32795966332395,29.863635057471267,0.11600478639608817
401,43.44105656517975,41.34473684210529,0.05070342401936819
402,31.89352557796361,32.88997249896222,-0.03029637440499691
403,34.276657717112094,32.50566728933168,0.05448251260362983
404,43.57252739498588,39.85783844942936,0.09319845455918614
