,parameters,aic
0,"(4, 0, 1, 1, 0, 1)",29264.9183384024
1,"(4, 0, 0, 1, 0, 1)",29272.858925735196
2,"(2, 0, 1, 1, 0, 1)",29273.48342259274
3,"(3, 0, 1, 1, 0, 1)",29276.709142065578
4,"(3, 0, 2, 1, 0, 1)",29277.487538394576
5,"(3, 0, 0, 1, 0, 1)",29277.823436317354
6,"(4, 0, 2, 1, 0, 1)",29282.68383910949
7,"(2, 0, 2, 1, 0, 1)",29285.74182336518
8,"(2, 0, 0, 1, 0, 1)",29296.624729708736
9,"(4, 0, 2, 0, 0, 0)",30119.063492157973
10,"(2, 0, 2, 1, 0, 0)",30151.50942781296
11,"(4, 0, 2, 1, 0, 0)",30158.535424973186
12,"(4, 0, 2, 0, 0, 1)",30232.263387738993
13,"(2, 0, 2, 0, 0, 1)",30232.36584549806
14,"(2, 0, 2, 0, 0, 0)",30435.70574294404
15,"(4, 0, 1, 1, 0, 0)",30442.215407411917
16,"(4, 0, 0, 1, 0, 0)",30443.7369525969
17,"(2, 0, 1, 1, 0, 0)",30448.70363622432
18,"(3, 0, 1, 1, 0, 0)",30450.538373830692
19,"(3, 0, 2, 1, 0, 0)",30451.956788451716
20,"(3, 0, 0, 1, 0, 0)",30458.174423759596
21,"(2, 0, 0, 1, 0, 0)",30482.816148535007
22,"(4, 0, 1, 0, 0, 1)",30518.251942033334
23,"(4, 0, 0, 0, 0, 1)",30521.419326951396
24,"(2, 0, 1, 0, 0, 1)",30532.983594359648
25,"(3, 0, 1, 0, 0, 1)",30534.501530721656
26,"(3, 0, 2, 0, 0, 1)",30536.98112669869
27,"(3, 0, 0, 0, 0, 1)",30545.008259071612
28,"(2, 0, 0, 0, 0, 1)",30560.58552539039
29,"(4, 0, 1, 0, 0, 0)",30692.321158409755
30,"(4, 0, 0, 0, 0, 0)",30697.1518914896
31,"(3, 0, 2, 0, 0, 0)",30708.52260701667
32,"(3, 0, 1, 0, 0, 0)",30724.52943952462
33,"(2, 0, 1, 0, 0, 0)",30728.479096293275
34,"(3, 0, 0, 0, 0, 0)",30737.516613216536
35,"(2, 0, 0, 0, 0, 0)",30741.123903492316
