,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",27514.704640014297
1,"(2, 0, 2, 1, 0, 1)",27515.389865927536
2,"(2, 0, 1, 1, 0, 1)",27515.86981366333
3,"(3, 0, 1, 1, 0, 1)",27516.31967387323
4,"(4, 0, 0, 1, 0, 1)",27516.502922118314
5,"(4, 0, 1, 1, 0, 1)",27518.660464282624
6,"(3, 0, 2, 1, 0, 1)",27519.47045952476
7,"(4, 0, 2, 1, 0, 1)",27520.28227725152
8,"(2, 0, 0, 1, 0, 1)",27553.1862233071
9,"(3, 0, 1, 1, 0, 0)",28132.29957589792
10,"(4, 0, 1, 1, 0, 0)",28133.074349781626
11,"(2, 0, 2, 1, 0, 0)",28136.90706203773
12,"(4, 0, 2, 1, 0, 0)",28137.234435695063
13,"(3, 0, 2, 1, 0, 0)",28145.862031650224
14,"(2, 0, 2, 0, 0, 1)",28220.7931939177
15,"(3, 0, 1, 0, 0, 1)",28222.40452209465
16,"(4, 0, 2, 0, 0, 1)",28222.762977604423
17,"(4, 0, 1, 0, 0, 1)",28224.317473646486
18,"(3, 0, 2, 0, 0, 1)",28226.245018886504
19,"(4, 0, 0, 1, 0, 0)",28449.646384285435
20,"(3, 0, 0, 1, 0, 0)",28452.388328119236
21,"(2, 0, 1, 1, 0, 0)",28472.195036445046
22,"(4, 0, 2, 0, 0, 0)",28494.61553060144
23,"(3, 0, 1, 0, 0, 0)",28498.884223855177
24,"(3, 0, 2, 0, 0, 0)",28500.173229572803
25,"(2, 0, 2, 0, 0, 0)",28521.872358421555
26,"(2, 0, 0, 1, 0, 0)",28531.121289786537
27,"(4, 0, 0, 0, 0, 1)",28574.462759775994
28,"(3, 0, 0, 0, 0, 1)",28577.28331738386
29,"(2, 0, 1, 0, 0, 1)",28595.366929262032
30,"(2, 0, 0, 0, 0, 1)",28656.15221038163
31,"(4, 0, 0, 0, 0, 0)",28893.384384999248
32,"(3, 0, 0, 0, 0, 0)",28895.8615227854
33,"(4, 0, 1, 0, 0, 0)",28899.8562872052
34,"(2, 0, 1, 0, 0, 0)",28910.968154641247
35,"(2, 0, 0, 0, 0, 0)",28977.337611758252
