,parameters,aic
0,"(4, 0, 0, 1, 0, 1)",24525.603068426437
1,"(3, 0, 1, 1, 0, 1)",24526.64401686255
2,"(2, 0, 2, 1, 0, 1)",24526.712992994137
3,"(3, 0, 2, 1, 0, 1)",24527.48283154112
4,"(2, 0, 1, 1, 0, 1)",24527.520637971844
5,"(4, 0, 1, 1, 0, 1)",24528.09301688567
6,"(4, 0, 2, 1, 0, 1)",24532.58423877344
7,"(3, 0, 0, 1, 0, 1)",24533.93432583073
8,"(2, 0, 0, 1, 0, 1)",24579.65537206985
9,"(2, 0, 2, 1, 0, 0)",25954.955237508646
10,"(3, 0, 1, 1, 0, 0)",25955.71706498136
11,"(3, 0, 0, 1, 0, 0)",25956.445859512078
12,"(4, 0, 0, 1, 0, 0)",25956.570013366403
13,"(3, 0, 2, 1, 0, 0)",25956.93144942559
14,"(4, 0, 1, 1, 0, 0)",25957.39211918849
15,"(4, 0, 2, 1, 0, 0)",25959.67784006829
16,"(2, 0, 1, 1, 0, 0)",25964.410366259606
17,"(2, 0, 0, 1, 0, 0)",26015.99258183706
18,"(2, 0, 1, 0, 0, 1)",26221.199817351557
19,"(4, 0, 0, 0, 0, 1)",26222.21119204969
20,"(3, 0, 1, 0, 0, 1)",26222.57343188329
21,"(2, 0, 2, 0, 0, 1)",26222.661513259416
22,"(3, 0, 2, 0, 0, 1)",26224.137986770456
23,"(4, 0, 1, 0, 0, 1)",26224.19349766399
24,"(4, 0, 2, 0, 0, 1)",26226.013816540893
25,"(3, 0, 0, 0, 0, 1)",26227.93658421718
26,"(2, 0, 0, 0, 0, 1)",26263.65609356079
27,"(4, 0, 1, 0, 0, 0)",26648.797285218265
28,"(4, 0, 0, 0, 0, 0)",26651.3810717305
29,"(3, 0, 2, 0, 0, 0)",26653.392042363565
30,"(4, 0, 2, 0, 0, 0)",26654.49599763609
31,"(2, 0, 1, 0, 0, 0)",26656.454644076737
32,"(3, 0, 1, 0, 0, 0)",26656.62099476006
33,"(2, 0, 2, 0, 0, 0)",26657.608745583297
34,"(3, 0, 0, 0, 0, 0)",26667.05445917913
35,"(2, 0, 0, 0, 0, 0)",26686.729612367028
