,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",20728.870704512807
1,"(3, 0, 2, 1, 0, 1)",20733.21435560981
2,"(2, 0, 1, 1, 0, 1)",20734.45982542855
3,"(3, 0, 0, 1, 0, 1)",20735.498134795835
4,"(3, 0, 1, 1, 0, 1)",20735.942783228606
5,"(4, 0, 1, 1, 0, 1)",20736.25312557271
6,"(4, 0, 0, 1, 0, 1)",20736.262189236768
7,"(4, 0, 2, 1, 0, 1)",20738.75103980195
8,"(2, 0, 0, 1, 0, 1)",20745.58863701868
9,"(2, 0, 2, 0, 0, 1)",20858.192325282285
10,"(2, 0, 2, 1, 0, 0)",20888.63950252164
11,"(3, 0, 0, 1, 0, 0)",21029.42508498642
12,"(2, 0, 1, 1, 0, 0)",21030.62984223668
13,"(3, 0, 1, 1, 0, 0)",21031.11417802869
14,"(4, 0, 0, 1, 0, 0)",21031.242288762565
15,"(4, 0, 2, 1, 0, 0)",21032.80114533132
16,"(3, 0, 2, 1, 0, 0)",21032.995721989573
17,"(4, 0, 1, 1, 0, 0)",21033.13987042317
18,"(3, 0, 0, 0, 0, 1)",21035.730193931155
19,"(2, 0, 1, 0, 0, 1)",21036.694061015856
20,"(3, 0, 1, 0, 0, 1)",21037.33259169218
21,"(4, 0, 0, 0, 0, 1)",21037.483686465657
22,"(4, 0, 2, 0, 0, 1)",21038.4909592185
23,"(3, 0, 2, 0, 0, 1)",21039.163396520362
24,"(4, 0, 1, 0, 0, 1)",21039.382311624067
25,"(2, 0, 0, 1, 0, 0)",21047.856381371566
26,"(2, 0, 0, 0, 0, 1)",21053.891509170226
27,"(2, 0, 1, 0, 0, 0)",21077.631723644783
28,"(3, 0, 0, 0, 0, 0)",21078.055478712384
29,"(4, 0, 2, 0, 0, 0)",21078.569569664673
30,"(3, 0, 1, 0, 0, 0)",21079.035159609004
31,"(2, 0, 2, 0, 0, 0)",21079.06737980226
32,"(4, 0, 0, 0, 0, 0)",21079.343483986508
33,"(3, 0, 2, 0, 0, 0)",21080.836622792543
34,"(4, 0, 1, 0, 0, 0)",21081.203260939525
35,"(2, 0, 0, 0, 0, 0)",21094.781624834053
