,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",27274.15699887403
1,"(4, 0, 0, 1, 0, 1)",27275.175955741717
2,"(2, 0, 1, 1, 0, 1)",27277.121094793674
3,"(2, 0, 0, 1, 0, 1)",27278.295326940195
4,"(3, 0, 2, 1, 0, 1)",27278.92997341126
5,"(4, 0, 1, 1, 0, 1)",27284.956643149097
6,"(2, 0, 2, 1, 0, 1)",27287.303932485323
7,"(4, 0, 2, 1, 0, 1)",27288.008415018485
8,"(3, 0, 1, 1, 0, 1)",27291.250976173586
9,"(4, 0, 2, 1, 0, 0)",28380.06830594019
10,"(3, 0, 2, 1, 0, 0)",28384.4364945569
11,"(2, 0, 2, 1, 0, 0)",28384.94832198533
12,"(3, 0, 1, 1, 0, 0)",28396.687463582708
13,"(4, 0, 1, 1, 0, 0)",28417.35618505463
14,"(4, 0, 0, 1, 0, 0)",28799.322270608118
15,"(3, 0, 0, 1, 0, 0)",28810.830404661243
16,"(2, 0, 0, 1, 0, 0)",28859.696618260405
17,"(2, 0, 1, 1, 0, 0)",28873.120733684704
18,"(3, 0, 2, 0, 0, 1)",28930.33777634747
19,"(4, 0, 0, 0, 0, 1)",28936.26632433865
20,"(4, 0, 2, 0, 0, 1)",28937.091651112456
21,"(3, 0, 1, 0, 0, 1)",28937.204991850234
22,"(4, 0, 1, 0, 0, 1)",28938.077171373952
23,"(2, 0, 2, 0, 0, 1)",28938.283469680493
24,"(3, 0, 0, 0, 0, 1)",28938.31905438943
25,"(2, 0, 0, 0, 0, 1)",28970.614103985405
26,"(2, 0, 1, 0, 0, 1)",28974.427059851507
27,"(3, 0, 0, 0, 0, 0)",29244.1221127011
28,"(3, 0, 2, 0, 0, 0)",29245.361622344375
29,"(4, 0, 1, 0, 0, 0)",29245.684134619936
30,"(3, 0, 1, 0, 0, 0)",29246.121027281846
31,"(4, 0, 0, 0, 0, 0)",29246.12192499532
32,"(2, 0, 2, 0, 0, 0)",29247.32573764063
33,"(4, 0, 2, 0, 0, 0)",29247.511994865647
34,"(2, 0, 1, 0, 0, 0)",29254.70541420812
35,"(2, 0, 0, 0, 0, 0)",29259.18955594164
