,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",31567.761286644756
1,"(2, 0, 1, 1, 0, 1)",31567.80270133788
2,"(4, 0, 0, 1, 0, 1)",31568.81231423893
3,"(3, 0, 1, 1, 0, 1)",31569.21322728918
4,"(4, 0, 1, 1, 0, 1)",31570.19416647334
5,"(3, 0, 2, 1, 0, 1)",31571.356439597203
6,"(4, 0, 2, 1, 0, 1)",31571.96373079913
7,"(2, 0, 2, 1, 0, 1)",31577.329450654233
8,"(2, 0, 0, 1, 0, 1)",31586.238855806743
9,"(2, 0, 2, 1, 0, 0)",32872.77426633924
10,"(4, 0, 2, 1, 0, 0)",32877.71858443074
11,"(4, 0, 1, 1, 0, 0)",32949.902072348574
12,"(3, 0, 2, 1, 0, 0)",33117.55704447428
13,"(3, 0, 0, 1, 0, 0)",33207.81445658471
14,"(3, 0, 1, 1, 0, 0)",33207.959543972676
15,"(4, 0, 0, 1, 0, 0)",33208.511349260116
16,"(2, 0, 1, 1, 0, 0)",33234.053469864026
17,"(2, 0, 0, 1, 0, 0)",33269.00283698665
18,"(3, 0, 0, 0, 0, 1)",33525.6557607337
19,"(4, 0, 0, 0, 0, 1)",33527.6441979422
20,"(3, 0, 1, 0, 0, 1)",33527.64657410109
21,"(3, 0, 2, 0, 0, 1)",33528.52038402043
22,"(4, 0, 1, 0, 0, 1)",33529.65254725135
23,"(4, 0, 2, 0, 0, 1)",33529.96365932598
24,"(2, 0, 2, 0, 0, 1)",33530.28227976141
25,"(2, 0, 1, 0, 0, 1)",33541.61167126886
26,"(2, 0, 0, 0, 0, 1)",33585.42285255829
27,"(4, 0, 2, 0, 0, 0)",34032.73581644249
28,"(3, 0, 2, 0, 0, 0)",34045.68010135066
29,"(4, 0, 0, 0, 0, 0)",34046.86651147444
30,"(3, 0, 0, 0, 0, 0)",34047.10178886018
31,"(3, 0, 1, 0, 0, 0)",34047.73247014886
32,"(4, 0, 1, 0, 0, 0)",34050.39414964025
33,"(2, 0, 2, 0, 0, 0)",34052.459425852074
34,"(2, 0, 1, 0, 0, 0)",34056.144541983354
35,"(2, 0, 0, 0, 0, 0)",34118.18526970053
