,parameters,aic
0,"(4, 0, 0, 1, 0, 1)",37847.25978850732
1,"(4, 0, 1, 1, 0, 1)",37848.605467794994
2,"(4, 0, 2, 1, 0, 1)",37851.95840620666
3,"(3, 0, 2, 1, 0, 1)",37851.983153095876
4,"(2, 0, 2, 1, 0, 1)",37856.11307638115
5,"(3, 0, 1, 1, 0, 1)",37856.71699627334
6,"(2, 0, 1, 1, 0, 1)",37857.38559147732
7,"(3, 0, 0, 1, 0, 1)",37863.85276337283
8,"(2, 0, 0, 1, 0, 1)",37871.78108901348
9,"(2, 0, 2, 1, 0, 0)",38797.11641328997
10,"(2, 0, 1, 1, 0, 0)",38957.235484518045
11,"(3, 0, 0, 1, 0, 0)",38957.39138703919
12,"(3, 0, 1, 1, 0, 0)",38959.18050500493
13,"(4, 0, 0, 1, 0, 0)",38959.37023304355
14,"(3, 0, 2, 1, 0, 0)",38960.44068999447
15,"(4, 0, 1, 1, 0, 0)",38960.684475101145
16,"(4, 0, 2, 1, 0, 0)",38962.93456725933
17,"(2, 0, 0, 1, 0, 0)",38980.61457325897
18,"(4, 0, 2, 0, 0, 1)",38989.59978333106
19,"(3, 0, 1, 0, 0, 1)",38999.937040669756
20,"(4, 0, 1, 0, 0, 1)",39007.20843004259
21,"(2, 0, 2, 0, 0, 1)",39050.13609439031
22,"(4, 0, 0, 0, 0, 1)",39239.76610590435
23,"(3, 0, 0, 0, 0, 1)",39241.4410118754
24,"(2, 0, 1, 0, 0, 1)",39246.36285600291
25,"(3, 0, 2, 0, 0, 1)",39248.48864818538
26,"(2, 0, 0, 0, 0, 1)",39274.4094159029
27,"(4, 0, 2, 0, 0, 0)",39487.51234747547
28,"(3, 0, 1, 0, 0, 0)",39504.40984615002
29,"(4, 0, 1, 0, 0, 0)",39505.48002246294
30,"(4, 0, 0, 0, 0, 0)",39799.91355798736
31,"(3, 0, 0, 0, 0, 0)",39809.48358044396
32,"(2, 0, 2, 0, 0, 0)",39816.61103036268
33,"(3, 0, 2, 0, 0, 0)",39819.34152837827
34,"(2, 0, 1, 0, 0, 0)",39820.93753637716
35,"(2, 0, 0, 0, 0, 0)",39865.00667202048
