,parameters,aic
0,"(2, 0, 1, 1, 0, 1)",25446.217607262493
1,"(3, 0, 2, 1, 0, 1)",25450.80618217867
2,"(2, 0, 2, 1, 0, 1)",25478.867532787983
3,"(3, 0, 0, 1, 0, 1)",25483.82996980158
4,"(4, 0, 0, 1, 0, 1)",25485.327160034372
5,"(2, 0, 0, 1, 0, 1)",25487.64760661234
6,"(4, 0, 1, 1, 0, 1)",25487.83540578685
7,"(3, 0, 1, 1, 0, 1)",25491.15215273042
8,"(3, 0, 2, 1, 0, 0)",25785.94430935472
9,"(2, 0, 2, 1, 0, 0)",25788.948775439327
10,"(3, 0, 1, 1, 0, 0)",25790.350716816243
11,"(4, 0, 2, 1, 0, 0)",25795.774080778443
12,"(4, 0, 1, 1, 0, 0)",25797.86346419646
13,"(3, 0, 2, 0, 0, 1)",25803.237474705642
14,"(2, 0, 1, 0, 0, 1)",25805.45611505179
15,"(2, 0, 2, 0, 0, 1)",25807.46830440661
16,"(3, 0, 1, 0, 0, 1)",25808.880229184844
17,"(4, 0, 2, 0, 0, 1)",25809.985971368387
18,"(2, 0, 1, 1, 0, 0)",25810.498220997935
19,"(4, 0, 1, 0, 0, 1)",25811.10735100054
20,"(3, 0, 2, 0, 0, 0)",25897.82331369288
21,"(2, 0, 1, 0, 0, 0)",25903.462411518773
22,"(4, 0, 2, 0, 0, 0)",25903.84677905794
23,"(2, 0, 2, 0, 0, 0)",25905.287816661355
24,"(3, 0, 1, 0, 0, 0)",25906.048257069728
25,"(4, 0, 1, 0, 0, 0)",25907.55724689612
26,"(4, 0, 0, 1, 0, 0)",26273.760354613478
27,"(4, 0, 0, 0, 0, 1)",26300.128383490806
28,"(3, 0, 0, 1, 0, 0)",26309.737974211996
29,"(3, 0, 0, 0, 0, 1)",26334.388963848847
30,"(2, 0, 0, 1, 0, 0)",26369.070631140057
31,"(2, 0, 0, 0, 0, 1)",26393.59438466076
32,"(4, 0, 0, 0, 0, 0)",26407.495194457228
33,"(3, 0, 0, 0, 0, 0)",26436.078964514938
34,"(2, 0, 0, 0, 0, 0)",26493.088830708697
