,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",25993.555937520585
1,"(2, 0, 1, 1, 0, 1)",25993.76215128891
2,"(4, 0, 0, 1, 0, 1)",25995.35342654977
3,"(2, 0, 2, 1, 0, 1)",25995.608342444335
4,"(3, 0, 1, 1, 0, 1)",25996.733948461373
5,"(4, 0, 2, 1, 0, 1)",25997.06964892674
6,"(4, 0, 1, 1, 0, 1)",25997.1289985836
7,"(3, 0, 2, 1, 0, 1)",25997.364403841515
8,"(2, 0, 0, 1, 0, 1)",25999.471823875112
9,"(4, 0, 2, 1, 0, 0)",26562.857956594813
10,"(4, 0, 1, 1, 0, 0)",26567.604479722333
11,"(3, 0, 1, 1, 0, 0)",26568.47195814599
12,"(4, 0, 1, 0, 0, 1)",26629.79306554903
13,"(3, 0, 1, 0, 0, 1)",26630.476425990902
14,"(4, 0, 2, 0, 0, 1)",26640.35402741062
15,"(3, 0, 1, 0, 0, 0)",26871.245874760585
16,"(4, 0, 2, 0, 0, 0)",26880.30911635783
17,"(4, 0, 0, 1, 0, 0)",26882.98164462295
18,"(3, 0, 0, 1, 0, 0)",26891.473030318335
19,"(2, 0, 1, 1, 0, 0)",26898.657205977022
20,"(2, 0, 2, 1, 0, 0)",26901.016949794637
21,"(3, 0, 2, 1, 0, 0)",26902.618137314206
22,"(2, 0, 0, 1, 0, 0)",26918.912903702112
23,"(4, 0, 0, 0, 0, 1)",26978.436484945043
24,"(3, 0, 0, 0, 0, 1)",26985.95332968227
25,"(2, 0, 1, 0, 0, 1)",26992.229203108272
26,"(2, 0, 2, 0, 0, 1)",26994.222723336563
27,"(3, 0, 2, 0, 0, 1)",26996.044435984193
28,"(2, 0, 0, 0, 0, 1)",27013.075677369983
29,"(4, 0, 0, 0, 0, 0)",27254.526076719565
30,"(3, 0, 0, 0, 0, 0)",27259.625940696795
31,"(4, 0, 1, 0, 0, 0)",27263.597995000473
32,"(2, 0, 1, 0, 0, 0)",27264.4870784785
33,"(2, 0, 2, 0, 0, 0)",27265.896612556364
34,"(3, 0, 2, 0, 0, 0)",27267.889678569158
35,"(2, 0, 0, 0, 0, 0)",27288.49609636881
