,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",25179.62837606659
1,"(4, 0, 0, 1, 0, 1)",25181.69072191459
2,"(4, 0, 1, 1, 0, 1)",25183.611223603977
3,"(2, 0, 1, 1, 0, 1)",25184.60416144703
4,"(3, 0, 2, 1, 0, 1)",25190.752862122674
5,"(2, 0, 2, 1, 0, 1)",25192.752727058865
6,"(3, 0, 1, 1, 0, 1)",25194.912437369047
7,"(2, 0, 0, 1, 0, 1)",25199.42897355212
8,"(4, 0, 2, 1, 0, 1)",25201.68025197963
9,"(2, 0, 2, 1, 0, 0)",25990.6076872229
10,"(3, 0, 1, 1, 0, 0)",26001.025861314585
11,"(4, 0, 2, 1, 0, 0)",26009.733834487044
12,"(4, 0, 1, 1, 0, 0)",26016.166518886126
13,"(2, 0, 2, 0, 0, 1)",26061.201342926517
14,"(4, 0, 2, 0, 0, 1)",26074.94616083917
15,"(3, 0, 2, 1, 0, 0)",26077.8698672491
16,"(4, 0, 1, 0, 0, 1)",26078.010337025044
17,"(3, 0, 2, 0, 0, 1)",26100.92500691681
18,"(2, 0, 2, 0, 0, 0)",26272.944410927143
19,"(4, 0, 0, 1, 0, 0)",26353.610349732382
20,"(3, 0, 0, 1, 0, 0)",26361.62983378665
21,"(2, 0, 1, 1, 0, 0)",26409.937107993945
22,"(3, 0, 1, 0, 0, 1)",26436.453753767455
23,"(4, 0, 0, 0, 0, 1)",26437.946371193382
24,"(2, 0, 0, 1, 0, 0)",26443.35243566887
25,"(3, 0, 0, 0, 0, 1)",26443.559565150077
26,"(2, 0, 1, 0, 0, 1)",26487.673823083656
27,"(2, 0, 0, 0, 0, 1)",26524.623199936686
28,"(3, 0, 1, 0, 0, 0)",26666.79677511145
29,"(4, 0, 0, 0, 0, 0)",26667.0479577455
30,"(4, 0, 1, 0, 0, 0)",26668.796748058365
31,"(3, 0, 2, 0, 0, 0)",26668.7974834693
32,"(3, 0, 0, 0, 0, 0)",26669.06677363104
33,"(4, 0, 2, 0, 0, 0)",26669.175292424112
34,"(2, 0, 1, 0, 0, 0)",26704.92382549451
35,"(2, 0, 0, 0, 0, 0)",26748.113033864523
