,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",24296.163879064006
1,"(2, 0, 1, 1, 0, 1)",24315.933969147198
2,"(3, 0, 0, 1, 0, 1)",24316.00740840454
3,"(4, 0, 0, 1, 0, 1)",24317.287218049456
4,"(3, 0, 1, 1, 0, 1)",24317.40999546215
5,"(4, 0, 1, 1, 0, 1)",24319.738789192263
6,"(4, 0, 2, 1, 0, 1)",24325.68533098897
7,"(2, 0, 0, 1, 0, 1)",24328.12763185572
8,"(2, 0, 2, 1, 0, 0)",24614.883025815692
9,"(3, 0, 1, 1, 0, 0)",24624.682555081898
10,"(4, 0, 1, 1, 0, 0)",24633.42948330611
11,"(2, 0, 2, 0, 0, 1)",24637.024836027336
12,"(4, 0, 2, 1, 0, 0)",24640.96353884125
13,"(4, 0, 1, 0, 0, 1)",24646.214217027147
14,"(4, 0, 2, 0, 0, 1)",24646.494054622945
15,"(3, 0, 1, 0, 0, 1)",24647.72426142614
16,"(3, 0, 2, 1, 0, 0)",24728.30755329667
17,"(3, 0, 2, 0, 0, 1)",24754.386696709757
18,"(2, 0, 2, 0, 0, 0)",24765.540138442488
19,"(4, 0, 2, 0, 0, 0)",24771.293304604937
20,"(3, 0, 1, 0, 0, 0)",24776.25558215258
21,"(4, 0, 1, 0, 0, 0)",24777.131817568912
22,"(3, 0, 2, 0, 0, 0)",24888.629077154816
23,"(4, 0, 0, 1, 0, 0)",24912.45551836315
24,"(3, 0, 0, 1, 0, 0)",24914.291342523287
25,"(2, 0, 1, 1, 0, 0)",24942.19974651526
26,"(4, 0, 0, 0, 0, 1)",24942.431540222693
27,"(3, 0, 0, 0, 0, 1)",24944.212054237927
28,"(2, 0, 1, 0, 0, 1)",24973.438932701454
29,"(2, 0, 0, 1, 0, 0)",24974.059933582026
30,"(2, 0, 0, 0, 0, 1)",25005.801526135223
31,"(4, 0, 0, 0, 0, 0)",25083.20017747507
32,"(3, 0, 0, 0, 0, 0)",25083.82491608139
33,"(2, 0, 1, 0, 0, 0)",25110.890450683535
34,"(2, 0, 0, 0, 0, 0)",25145.11541977196
