,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",28205.550543565696
1,"(3, 0, 1, 1, 0, 1)",28209.51026517824
2,"(4, 0, 1, 1, 0, 1)",28215.163818169392
3,"(4, 0, 0, 1, 0, 1)",28215.28867156956
4,"(4, 0, 2, 1, 0, 1)",28215.53154650154
5,"(3, 0, 0, 1, 0, 1)",28219.354497384877
6,"(3, 0, 2, 1, 0, 1)",28223.153857237565
7,"(2, 0, 1, 1, 0, 1)",28233.088499772657
8,"(2, 0, 0, 1, 0, 1)",28236.750793247225
9,"(4, 0, 2, 1, 0, 0)",28759.393004752
10,"(3, 0, 2, 1, 0, 0)",28774.717724449987
11,"(4, 0, 2, 0, 0, 1)",28788.293709673697
12,"(4, 0, 1, 1, 0, 0)",28790.292626718812
13,"(2, 0, 2, 1, 0, 0)",28796.592535327818
14,"(3, 0, 1, 1, 0, 0)",28798.441692322194
15,"(3, 0, 2, 0, 0, 1)",28800.54431073891
16,"(2, 0, 1, 1, 0, 0)",28816.852522030793
17,"(4, 0, 1, 0, 0, 1)",28820.96219733604
18,"(2, 0, 2, 0, 0, 1)",28831.677681570265
19,"(3, 0, 1, 0, 0, 1)",28833.428608251288
20,"(2, 0, 1, 0, 0, 1)",28842.20668601396
21,"(4, 0, 2, 0, 0, 0)",28915.152357960113
22,"(3, 0, 2, 0, 0, 0)",28929.774736227133
23,"(4, 0, 1, 0, 0, 0)",28965.4858515993
24,"(2, 0, 2, 0, 0, 0)",28977.00805990005
25,"(3, 0, 1, 0, 0, 0)",28978.488398994938
26,"(4, 0, 0, 1, 0, 0)",29152.561659305284
27,"(4, 0, 0, 0, 0, 1)",29196.184954516062
28,"(3, 0, 0, 1, 0, 0)",29208.95262646213
29,"(3, 0, 0, 0, 0, 1)",29256.49028435164
30,"(2, 0, 0, 1, 0, 0)",29325.694323055686
31,"(4, 0, 0, 0, 0, 0)",29347.42473394273
32,"(2, 0, 0, 0, 0, 1)",29378.419691539773
33,"(3, 0, 0, 0, 0, 0)",29418.00117092128
34,"(2, 0, 1, 0, 0, 0)",29508.068129561445
35,"(2, 0, 0, 0, 0, 0)",29546.671471877882
