,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",23398.121062916263
1,"(3, 0, 0, 1, 0, 1)",23405.331316336233
2,"(3, 0, 2, 1, 0, 1)",23406.248418686115
3,"(3, 0, 1, 1, 0, 1)",23407.326726405758
4,"(4, 0, 0, 1, 0, 1)",23407.326827900295
5,"(4, 0, 1, 1, 0, 1)",23409.30535152295
6,"(4, 0, 2, 1, 0, 1)",23411.302982262736
7,"(2, 0, 1, 1, 0, 1)",23421.931329353956
8,"(2, 0, 0, 1, 0, 1)",23473.23300033571
9,"(2, 0, 2, 1, 0, 0)",23808.693780263653
10,"(3, 0, 2, 1, 0, 0)",23814.54836283332
11,"(4, 0, 1, 1, 0, 0)",23828.97493890334
12,"(2, 0, 2, 0, 0, 1)",23863.062419316342
13,"(3, 0, 2, 0, 0, 1)",23864.84584472211
14,"(4, 0, 1, 0, 0, 1)",23866.915869545977
15,"(4, 0, 2, 1, 0, 0)",23868.221038545747
16,"(4, 0, 2, 0, 0, 1)",23920.071572313682
17,"(3, 0, 1, 1, 0, 0)",24085.086393782047
18,"(4, 0, 0, 1, 0, 0)",24092.520964341682
19,"(3, 0, 2, 0, 0, 0)",24093.97813402077
20,"(2, 0, 2, 0, 0, 0)",24094.53235966797
21,"(3, 0, 0, 1, 0, 0)",24102.1692136836
22,"(3, 0, 1, 0, 0, 1)",24152.98910101563
23,"(4, 0, 0, 0, 0, 1)",24158.020063579013
24,"(3, 0, 0, 0, 0, 1)",24166.515031773473
25,"(2, 0, 1, 1, 0, 0)",24188.660044931523
26,"(2, 0, 1, 0, 0, 1)",24257.95391447222
27,"(2, 0, 0, 1, 0, 0)",24271.45631636162
28,"(2, 0, 0, 0, 0, 1)",24348.097175847946
29,"(3, 0, 1, 0, 0, 0)",24393.451651856867
30,"(4, 0, 0, 0, 0, 0)",24395.235508962345
31,"(4, 0, 2, 0, 0, 0)",24397.36301371844
32,"(4, 0, 1, 0, 0, 0)",24398.307263228817
33,"(3, 0, 0, 0, 0, 0)",24400.508253406006
34,"(2, 0, 1, 0, 0, 0)",24501.441393998226
35,"(2, 0, 0, 0, 0, 0)",24606.754301376095
