,parameters,aic
0,"(2, 0, 1, 1, 0, 1)",23117.463689959885
1,"(4, 0, 0, 1, 0, 1)",23118.0499532992
2,"(3, 0, 0, 1, 0, 1)",23120.070195084245
3,"(2, 0, 2, 1, 0, 1)",23120.082848163223
4,"(4, 0, 1, 1, 0, 1)",23120.690361576577
5,"(3, 0, 2, 1, 0, 1)",23121.16765593044
6,"(3, 0, 1, 1, 0, 1)",23121.28477706589
7,"(4, 0, 2, 1, 0, 1)",23126.595507601833
8,"(2, 0, 0, 1, 0, 1)",23145.264708033348
9,"(2, 0, 2, 1, 0, 0)",23541.735961457834
10,"(3, 0, 1, 1, 0, 0)",23750.607815258547
11,"(4, 0, 0, 1, 0, 0)",23751.478738008653
12,"(3, 0, 0, 1, 0, 0)",23751.808896726416
13,"(4, 0, 1, 1, 0, 0)",23752.532215338113
14,"(2, 0, 1, 1, 0, 0)",23753.11512896877
15,"(3, 0, 2, 1, 0, 0)",23753.12195882258
16,"(4, 0, 2, 1, 0, 0)",23754.50880265822
17,"(2, 0, 2, 0, 0, 1)",23770.104582339645
18,"(3, 0, 1, 0, 0, 1)",23770.51860138993
19,"(4, 0, 0, 0, 0, 1)",23771.477293363027
20,"(3, 0, 0, 0, 0, 1)",23772.42192475884
21,"(4, 0, 1, 0, 0, 1)",23772.483491922074
22,"(2, 0, 1, 0, 0, 1)",23772.67694287737
23,"(3, 0, 2, 0, 0, 1)",23772.893135838447
24,"(4, 0, 2, 0, 0, 1)",23774.505837459114
25,"(2, 0, 0, 1, 0, 0)",23797.45795712857
26,"(2, 0, 0, 0, 0, 1)",23817.972089995244
27,"(3, 0, 1, 0, 0, 0)",23851.268539314293
28,"(2, 0, 2, 0, 0, 0)",23851.333869672308
29,"(2, 0, 1, 0, 0, 0)",23852.09667033808
30,"(4, 0, 0, 0, 0, 0)",23852.14530462393
31,"(3, 0, 2, 0, 0, 0)",23853.120332610175
32,"(4, 0, 1, 0, 0, 0)",23853.22605239134
33,"(4, 0, 2, 0, 0, 0)",23854.916255448472
34,"(3, 0, 0, 0, 0, 0)",23855.521398509503
35,"(2, 0, 0, 0, 0, 0)",23898.69914955341
