,parameters,aic
0,"(2, 0, 0, 1, 0, 1)",28968.661783777305
1,"(2, 0, 1, 1, 0, 1)",28969.097758628355
2,"(3, 0, 0, 1, 0, 1)",28969.32939756309
3,"(4, 0, 0, 1, 0, 1)",28970.70541829657
4,"(3, 0, 1, 1, 0, 1)",28971.98930764367
5,"(2, 0, 2, 1, 0, 1)",28972.88228692239
6,"(4, 0, 1, 1, 0, 1)",28973.44965379344
7,"(4, 0, 2, 1, 0, 1)",28974.427436916274
8,"(3, 0, 2, 1, 0, 1)",28975.22321822308
9,"(4, 0, 2, 1, 0, 0)",29973.608366663553
10,"(4, 0, 1, 1, 0, 0)",29977.092077086425
11,"(3, 0, 1, 1, 0, 0)",29984.498407163173
12,"(2, 0, 2, 1, 0, 0)",30004.126899431685
13,"(2, 0, 1, 1, 0, 0)",30005.49556012088
14,"(3, 0, 2, 1, 0, 0)",30005.98379842242
15,"(4, 0, 1, 0, 0, 1)",30120.805076185352
16,"(3, 0, 1, 0, 0, 1)",30133.96264674912
17,"(4, 0, 2, 0, 0, 1)",30136.702008449593
18,"(2, 0, 2, 0, 0, 1)",30168.38344171216
19,"(4, 0, 0, 1, 0, 0)",30405.449707883166
20,"(3, 0, 0, 1, 0, 0)",30411.55436913708
21,"(2, 0, 0, 1, 0, 0)",30422.987845806252
22,"(4, 0, 1, 0, 0, 0)",30443.375343918346
23,"(3, 0, 1, 0, 0, 0)",30465.595113686973
24,"(2, 0, 2, 0, 0, 0)",30487.18028374608
25,"(4, 0, 0, 0, 0, 1)",30596.3471906786
26,"(3, 0, 0, 0, 0, 1)",30603.083074240167
27,"(2, 0, 1, 0, 0, 1)",30609.548863827302
28,"(2, 0, 0, 0, 0, 1)",30610.618550796276
29,"(3, 0, 2, 0, 0, 1)",30612.60703792392
30,"(4, 0, 0, 0, 0, 0)",30944.304074464395
31,"(3, 0, 0, 0, 0, 0)",30952.147773926958
32,"(2, 0, 1, 0, 0, 0)",30955.005499602994
33,"(2, 0, 0, 0, 0, 0)",30956.291248579462
34,"(3, 0, 2, 0, 0, 0)",30959.001443346984
35,"(4, 0, 2, 0, 0, 0)",30961.20994438938
