,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",27687.623419721156
1,"(2, 0, 1, 1, 0, 1)",27689.864701990715
2,"(3, 0, 2, 1, 0, 1)",27690.047799810563
3,"(4, 0, 0, 1, 0, 1)",27690.379393485004
4,"(2, 0, 2, 1, 0, 1)",27695.66890210059
5,"(4, 0, 1, 1, 0, 1)",27696.401701319297
6,"(4, 0, 2, 1, 0, 1)",27697.167341217908
7,"(2, 0, 0, 1, 0, 1)",27697.78623329684
8,"(3, 0, 1, 1, 0, 1)",27701.48616159334
9,"(2, 0, 1, 1, 0, 0)",28598.482647706795
10,"(3, 0, 2, 1, 0, 0)",28610.289320757674
11,"(2, 0, 1, 0, 0, 1)",28682.542493849385
12,"(4, 0, 2, 1, 0, 0)",28985.571237833592
13,"(3, 0, 0, 1, 0, 0)",28986.16450605161
14,"(2, 0, 2, 1, 0, 0)",28987.356083528626
15,"(3, 0, 1, 1, 0, 0)",28987.763392314893
16,"(4, 0, 0, 1, 0, 0)",28987.804019289542
17,"(4, 0, 1, 1, 0, 0)",28989.746477826557
18,"(2, 0, 0, 1, 0, 0)",29019.246049631176
19,"(4, 0, 2, 0, 0, 1)",29069.62044539489
20,"(3, 0, 0, 0, 0, 1)",29072.291748079675
21,"(4, 0, 0, 0, 0, 1)",29074.121647486136
22,"(3, 0, 1, 0, 0, 1)",29074.150712091116
23,"(2, 0, 2, 0, 0, 1)",29074.942957035633
24,"(3, 0, 2, 0, 0, 1)",29075.671850777017
25,"(4, 0, 1, 0, 0, 1)",29076.232876121605
26,"(2, 0, 0, 0, 0, 1)",29093.58171856673
27,"(3, 0, 2, 0, 0, 0)",29286.350290871876
28,"(4, 0, 2, 0, 0, 0)",29286.641971094625
29,"(4, 0, 0, 0, 0, 0)",29289.568791040158
30,"(3, 0, 0, 0, 0, 0)",29290.96631417228
31,"(3, 0, 1, 0, 0, 0)",29291.211740815055
32,"(4, 0, 1, 0, 0, 0)",29291.536761682153
33,"(2, 0, 2, 0, 0, 0)",29292.41960857461
34,"(2, 0, 1, 0, 0, 0)",29293.812900249526
35,"(2, 0, 0, 0, 0, 0)",29295.728548142746
