,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",24610.36801726441
1,"(3, 0, 0, 1, 0, 1)",24610.99259936807
2,"(4, 0, 0, 1, 0, 1)",24614.20966598165
3,"(2, 0, 2, 1, 0, 1)",24614.294048228923
4,"(2, 0, 1, 1, 0, 1)",24615.862260876347
5,"(4, 0, 1, 1, 0, 1)",24615.955888279364
6,"(3, 0, 1, 1, 0, 1)",24634.63436738301
7,"(4, 0, 2, 1, 0, 1)",24644.977471557522
8,"(2, 0, 0, 1, 0, 1)",24645.846879599623
9,"(4, 0, 1, 1, 0, 0)",25103.501069603655
10,"(2, 0, 2, 1, 0, 0)",25116.279573945158
11,"(3, 0, 2, 1, 0, 0)",25125.879907539187
12,"(4, 0, 1, 0, 0, 1)",25139.147096317858
13,"(3, 0, 1, 1, 0, 0)",25140.71082762704
14,"(4, 0, 2, 1, 0, 0)",25146.796025667903
15,"(3, 0, 2, 0, 0, 1)",25159.195086344684
16,"(2, 0, 2, 0, 0, 1)",25159.736097989295
17,"(3, 0, 1, 0, 0, 1)",25179.906634395014
18,"(4, 0, 2, 0, 0, 1)",25185.17270880755
19,"(4, 0, 1, 0, 0, 0)",25303.332035293028
20,"(2, 0, 2, 0, 0, 0)",25306.13900386966
21,"(3, 0, 2, 0, 0, 0)",25310.506932034536
22,"(3, 0, 1, 0, 0, 0)",25348.13208560338
23,"(4, 0, 2, 0, 0, 0)",25352.14284170262
24,"(4, 0, 0, 1, 0, 0)",25406.005655336354
25,"(3, 0, 0, 1, 0, 0)",25425.344970310216
26,"(4, 0, 0, 0, 0, 1)",25455.361394809348
27,"(3, 0, 0, 0, 0, 1)",25476.625564812883
28,"(2, 0, 1, 1, 0, 0)",25487.558214644705
29,"(2, 0, 1, 0, 0, 1)",25545.675993520555
30,"(2, 0, 0, 1, 0, 0)",25562.10023077348
31,"(2, 0, 0, 0, 0, 1)",25626.577810146493
32,"(4, 0, 0, 0, 0, 0)",25635.25548119288
33,"(3, 0, 0, 0, 0, 0)",25661.002575572926
34,"(2, 0, 1, 0, 0, 0)",25744.104768423356
35,"(2, 0, 0, 0, 0, 0)",25836.533470847848
