,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",25228.11564169497
1,"(4, 0, 1, 1, 0, 1)",25231.780899880756
2,"(3, 0, 1, 1, 0, 1)",25233.98498962342
3,"(3, 0, 0, 1, 0, 1)",25234.949202004565
4,"(4, 0, 0, 1, 0, 1)",25235.34575794253
5,"(4, 0, 2, 1, 0, 1)",25236.531370420544
6,"(2, 0, 1, 1, 0, 1)",25237.155106025184
7,"(3, 0, 2, 1, 0, 1)",25237.699135181727
8,"(2, 0, 0, 1, 0, 1)",25250.004581159767
9,"(4, 0, 1, 1, 0, 0)",25414.64602334656
10,"(2, 0, 2, 1, 0, 0)",25414.77079736511
11,"(2, 0, 2, 0, 0, 1)",25420.507533737225
12,"(4, 0, 1, 0, 0, 1)",25421.016863791807
13,"(3, 0, 1, 1, 0, 0)",25422.364657272126
14,"(4, 0, 2, 1, 0, 0)",25428.487291049067
15,"(3, 0, 1, 0, 0, 1)",25428.896887737283
16,"(4, 0, 2, 0, 0, 1)",25428.968664612792
17,"(2, 0, 2, 0, 0, 0)",25479.146718626867
18,"(4, 0, 1, 0, 0, 0)",25480.448294832368
19,"(4, 0, 2, 0, 0, 0)",25484.82013245685
20,"(3, 0, 1, 0, 0, 0)",25485.699938468693
21,"(3, 0, 2, 0, 0, 0)",25506.827777517086
22,"(3, 0, 2, 1, 0, 0)",25508.57112150389
23,"(3, 0, 2, 0, 0, 1)",25511.83885857953
24,"(4, 0, 0, 1, 0, 0)",25774.03184676997
25,"(4, 0, 0, 0, 0, 1)",25786.55543882308
26,"(3, 0, 0, 1, 0, 0)",25804.226418791557
27,"(3, 0, 0, 0, 0, 1)",25817.28216385039
28,"(2, 0, 1, 1, 0, 0)",25860.337914167332
29,"(4, 0, 0, 0, 0, 0)",25864.073361307957
30,"(2, 0, 1, 0, 0, 1)",25874.052738249142
31,"(2, 0, 0, 1, 0, 0)",25893.67634205425
32,"(3, 0, 0, 0, 0, 0)",25897.127055875848
33,"(2, 0, 0, 0, 0, 1)",25907.38553237112
34,"(2, 0, 1, 0, 0, 0)",25953.786038910253
35,"(2, 0, 0, 0, 0, 0)",25986.73978993742
