,parameters,aic
0,"(4, 0, 2, 1, 0, 1)",29508.214898271373
1,"(4, 0, 0, 1, 0, 1)",29520.565467082914
2,"(4, 0, 1, 1, 0, 1)",29522.482974720395
3,"(3, 0, 2, 1, 0, 1)",29530.505025190112
4,"(3, 0, 1, 1, 0, 1)",29530.962530842986
5,"(3, 0, 0, 1, 0, 1)",29531.404922140242
6,"(2, 0, 2, 1, 0, 1)",29533.73401467992
7,"(2, 0, 1, 1, 0, 1)",29535.324283682872
8,"(2, 0, 0, 1, 0, 1)",29539.925231556157
9,"(2, 0, 2, 1, 0, 0)",30628.01674285583
10,"(3, 0, 1, 1, 0, 0)",30644.68974477305
11,"(4, 0, 2, 1, 0, 0)",30781.31108984556
12,"(3, 0, 2, 1, 0, 0)",30781.740657430702
13,"(4, 0, 0, 1, 0, 0)",30790.93908194073
14,"(4, 0, 1, 1, 0, 0)",30792.9390265878
15,"(3, 0, 0, 1, 0, 0)",30867.31450516661
16,"(2, 0, 1, 1, 0, 0)",30915.45453484483
17,"(2, 0, 0, 1, 0, 0)",30944.815954140864
18,"(2, 0, 2, 0, 0, 1)",31016.59943188175
19,"(3, 0, 2, 0, 0, 1)",31054.19255940901
20,"(4, 0, 2, 0, 0, 1)",31054.309309145556
21,"(4, 0, 1, 0, 0, 1)",31124.95957854202
22,"(4, 0, 0, 0, 0, 1)",31125.673383902747
23,"(3, 0, 1, 0, 0, 1)",31205.746983401157
24,"(3, 0, 0, 0, 0, 1)",31332.043188342624
25,"(2, 0, 1, 0, 0, 1)",31481.628542908144
26,"(2, 0, 0, 0, 0, 1)",31534.617898669552
27,"(3, 0, 2, 0, 0, 0)",31592.552070090787
28,"(4, 0, 2, 0, 0, 0)",31597.553762235962
29,"(4, 0, 1, 0, 0, 0)",31762.6807469613
30,"(4, 0, 0, 0, 0, 0)",31780.24010758508
31,"(2, 0, 2, 0, 0, 0)",31827.89625631248
32,"(3, 0, 1, 0, 0, 0)",31977.058794815282
33,"(3, 0, 0, 0, 0, 0)",32177.890282449564
34,"(2, 0, 1, 0, 0, 0)",32434.863054349436
35,"(2, 0, 0, 0, 0, 0)",32501.072321108037
