,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",27799.82038464506
1,"(4, 0, 1, 1, 0, 1)",27810.848598066994
2,"(4, 0, 0, 1, 0, 1)",27812.743480019675
3,"(3, 0, 0, 1, 0, 1)",27817.125781915627
4,"(4, 0, 2, 1, 0, 1)",27818.54752919033
5,"(2, 0, 1, 1, 0, 1)",27818.845915306025
6,"(2, 0, 0, 1, 0, 1)",27819.217220450493
7,"(3, 0, 1, 1, 0, 1)",27823.220140885325
8,"(2, 0, 2, 1, 0, 1)",27824.444780493042
9,"(3, 0, 1, 1, 0, 0)",28409.36486783604
10,"(2, 0, 2, 1, 0, 0)",28410.37156172395
11,"(2, 0, 1, 1, 0, 0)",28412.518067018405
12,"(4, 0, 2, 1, 0, 0)",28413.558749899887
13,"(3, 0, 2, 1, 0, 0)",28413.579108128943
14,"(4, 0, 1, 1, 0, 0)",28420.25057277915
15,"(2, 0, 2, 0, 0, 1)",28479.27758162687
16,"(3, 0, 2, 0, 0, 1)",28479.734936717872
17,"(4, 0, 1, 0, 0, 1)",28480.03963080244
18,"(2, 0, 1, 0, 0, 1)",28480.32546787062
19,"(3, 0, 1, 0, 0, 1)",28482.065816037244
20,"(4, 0, 2, 0, 0, 1)",28483.5855221897
21,"(4, 0, 1, 0, 0, 0)",28719.02802495875
22,"(3, 0, 2, 0, 0, 0)",28722.990133229265
23,"(2, 0, 2, 0, 0, 0)",28723.317071843616
24,"(3, 0, 1, 0, 0, 0)",28723.586549826723
25,"(4, 0, 2, 0, 0, 0)",28723.65960828296
26,"(2, 0, 1, 0, 0, 0)",28723.82023851682
27,"(4, 0, 0, 1, 0, 0)",28853.088715414517
28,"(3, 0, 0, 1, 0, 0)",28861.34563382749
29,"(4, 0, 0, 0, 0, 1)",28928.83491286268
30,"(3, 0, 0, 0, 0, 1)",28936.97715989371
31,"(2, 0, 0, 1, 0, 0)",28961.021792440548
32,"(2, 0, 0, 0, 0, 1)",29045.464761644438
33,"(4, 0, 0, 0, 0, 0)",29170.590674547067
34,"(3, 0, 0, 0, 0, 0)",29177.74115731228
35,"(2, 0, 0, 0, 0, 0)",29298.56990715962
