,parameters,aic
0,"(4, 0, 2, 1, 0, 1)",25468.05668831821
1,"(2, 0, 2, 1, 0, 1)",25476.874318554186
2,"(2, 0, 1, 1, 0, 1)",25480.756589837663
3,"(4, 0, 1, 1, 0, 1)",25480.95969771778
4,"(3, 0, 0, 1, 0, 1)",25481.153929351854
5,"(3, 0, 1, 1, 0, 1)",25481.64648538692
6,"(4, 0, 0, 1, 0, 1)",25483.07486849329
7,"(2, 0, 0, 1, 0, 1)",25485.399892174024
8,"(3, 0, 2, 1, 0, 1)",25486.596622026696
9,"(3, 0, 1, 1, 0, 0)",25764.569894608372
10,"(4, 0, 2, 1, 0, 0)",25766.334040080572
11,"(4, 0, 1, 0, 0, 1)",25771.80056482666
12,"(3, 0, 1, 0, 0, 1)",25772.561201145465
13,"(4, 0, 1, 1, 0, 0)",25775.262444609125
14,"(4, 0, 2, 0, 0, 1)",25776.809760454296
15,"(2, 0, 2, 0, 0, 1)",25781.761589867878
16,"(2, 0, 2, 1, 0, 0)",25782.62958061007
17,"(3, 0, 1, 0, 0, 0)",25838.876924309443
18,"(4, 0, 1, 0, 0, 0)",25839.396388441943
19,"(4, 0, 2, 0, 0, 0)",25841.39637002901
20,"(2, 0, 2, 0, 0, 0)",25854.916642841832
21,"(3, 0, 2, 1, 0, 0)",25897.600178953573
22,"(3, 0, 2, 0, 0, 1)",25908.090399519224
23,"(4, 0, 0, 1, 0, 0)",26140.402306304928
24,"(4, 0, 0, 0, 0, 1)",26155.132530386578
25,"(3, 0, 0, 1, 0, 0)",26157.57110169716
26,"(3, 0, 0, 0, 0, 1)",26172.75835662074
27,"(2, 0, 1, 1, 0, 0)",26182.202268109017
28,"(2, 0, 1, 0, 0, 1)",26197.58499353912
29,"(2, 0, 0, 1, 0, 0)",26220.45663508706
30,"(4, 0, 0, 0, 0, 0)",26235.375160957232
31,"(2, 0, 0, 0, 0, 1)",26236.348926155068
32,"(3, 0, 0, 0, 0, 0)",26255.15001569146
33,"(2, 0, 1, 0, 0, 0)",26278.685501683285
34,"(3, 0, 2, 0, 0, 0)",26282.246133950448
35,"(2, 0, 0, 0, 0, 0)",26315.892353757165
