,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",27778.987867332693
1,"(4, 0, 0, 1, 0, 1)",27780.88277932213
2,"(2, 0, 0, 1, 0, 1)",27781.108153578607
3,"(3, 0, 1, 1, 0, 1)",27781.18155412228
4,"(2, 0, 1, 1, 0, 1)",27781.862044234513
5,"(4, 0, 1, 1, 0, 1)",27784.091904010085
6,"(2, 0, 2, 1, 0, 1)",27791.26323087011
7,"(3, 0, 2, 1, 0, 0)",28309.115350769636
8,"(4, 0, 2, 1, 0, 0)",28310.138672360394
9,"(2, 0, 1, 1, 0, 0)",28310.52242671553
10,"(2, 0, 2, 1, 0, 0)",28310.583735344666
11,"(3, 0, 1, 1, 0, 0)",28316.237643562148
12,"(4, 0, 1, 1, 0, 0)",28328.240820698244
13,"(2, 0, 2, 0, 0, 1)",28337.225124874534
14,"(2, 0, 1, 0, 0, 1)",28337.80470326576
15,"(3, 0, 2, 0, 0, 1)",28341.5474977904
16,"(4, 0, 2, 0, 0, 1)",28342.352807944073
17,"(3, 0, 1, 0, 0, 1)",28344.87679982819
18,"(4, 0, 1, 0, 0, 1)",28358.5948649616
19,"(3, 0, 1, 0, 0, 0)",28480.660940200985
20,"(2, 0, 2, 0, 0, 0)",28481.381264403462
21,"(4, 0, 1, 0, 0, 0)",28483.512287407244
22,"(4, 0, 2, 0, 0, 0)",28485.278679365347
23,"(3, 0, 2, 0, 0, 0)",28496.307579786826
24,"(4, 0, 0, 1, 0, 0)",28702.24772345538
25,"(3, 0, 0, 1, 0, 0)",28708.72389423634
26,"(4, 0, 0, 0, 0, 1)",28740.077254903812
27,"(3, 0, 0, 0, 0, 1)",28744.29082196709
28,"(2, 0, 0, 1, 0, 0)",28745.372427220158
29,"(2, 0, 0, 0, 0, 1)",28775.272684386597
30,"(4, 0, 0, 0, 0, 0)",28888.46951696415
31,"(3, 0, 0, 0, 0, 0)",28889.138908919627
32,"(2, 0, 0, 0, 0, 0)",28904.713124034643
33,"(2, 0, 1, 0, 0, 0)",28916.33394589016
34,"(4, 0, 2, 1, 0, 1)",30540.276054303733
