,parameters,aic
0,"(4, 0, 2, 1, 0, 1)",25704.19709283907
1,"(2, 0, 2, 1, 0, 1)",25704.542477267507
2,"(4, 0, 1, 1, 0, 1)",25710.42740234621
3,"(3, 0, 1, 1, 0, 1)",25712.702740313372
4,"(4, 0, 0, 1, 0, 1)",25715.265237918033
5,"(3, 0, 0, 1, 0, 1)",25716.183893889607
6,"(2, 0, 1, 1, 0, 1)",25724.500191640553
7,"(2, 0, 0, 1, 0, 1)",25752.728406208193
8,"(4, 0, 1, 1, 0, 0)",26006.856627624904
9,"(2, 0, 2, 1, 0, 0)",26009.871696145656
10,"(4, 0, 1, 0, 0, 1)",26022.382844899726
11,"(2, 0, 2, 0, 0, 1)",26026.540517016245
12,"(3, 0, 1, 1, 0, 0)",26032.28866134376
13,"(4, 0, 2, 1, 0, 0)",26039.630200785017
14,"(3, 0, 1, 0, 0, 1)",26049.932538574547
15,"(4, 0, 2, 0, 0, 1)",26055.288953133517
16,"(4, 0, 1, 0, 0, 0)",26133.52002540093
17,"(2, 0, 2, 0, 0, 0)",26138.3872652091
18,"(3, 0, 1, 0, 0, 0)",26163.18315041695
19,"(4, 0, 2, 0, 0, 0)",26166.962929474048
20,"(3, 0, 2, 0, 0, 1)",26220.95319978151
21,"(4, 0, 0, 1, 0, 0)",26280.78485065309
22,"(3, 0, 2, 1, 0, 0)",26284.202566633943
23,"(4, 0, 0, 0, 0, 1)",26308.353689023792
24,"(3, 0, 0, 1, 0, 0)",26311.29122372
25,"(3, 0, 0, 0, 0, 1)",26342.133501769014
26,"(2, 0, 1, 1, 0, 0)",26362.516605589695
27,"(3, 0, 2, 0, 0, 0)",26380.455681175965
28,"(2, 0, 1, 0, 0, 1)",26396.681356017376
29,"(2, 0, 0, 1, 0, 0)",26421.040518415786
30,"(4, 0, 0, 0, 0, 0)",26445.66945739396
31,"(2, 0, 0, 0, 0, 1)",26457.440503205988
32,"(3, 0, 0, 0, 0, 0)",26490.685397720204
33,"(2, 0, 1, 0, 0, 0)",26553.711427826594
34,"(2, 0, 0, 0, 0, 0)",26619.764349246252
