,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",26887.13364628279
1,"(4, 0, 1, 1, 0, 1)",26893.89844332475
2,"(4, 0, 2, 1, 0, 1)",26894.66373393914
3,"(2, 0, 2, 1, 0, 1)",26898.500157384537
4,"(3, 0, 1, 1, 0, 1)",26905.26339924059
5,"(4, 0, 0, 1, 0, 1)",26920.039455595113
6,"(3, 0, 0, 1, 0, 1)",26922.440510917302
7,"(2, 0, 1, 1, 0, 1)",26931.493792984278
8,"(2, 0, 0, 1, 0, 1)",26948.761097461746
9,"(4, 0, 1, 1, 0, 0)",27032.27528871819
10,"(2, 0, 2, 1, 0, 0)",27040.35498321326
11,"(4, 0, 1, 0, 0, 1)",27043.82005831239
12,"(3, 0, 1, 1, 0, 0)",27045.1612906055
13,"(3, 0, 2, 0, 0, 1)",27047.5204323823
14,"(2, 0, 2, 0, 0, 1)",27047.597347742496
15,"(4, 0, 2, 1, 0, 0)",27048.470585496696
16,"(3, 0, 1, 0, 0, 1)",27056.83747240788
17,"(4, 0, 2, 0, 0, 1)",27060.26239798085
18,"(4, 0, 1, 0, 0, 0)",27121.963509467834
19,"(2, 0, 2, 0, 0, 0)",27123.64948854791
20,"(3, 0, 2, 1, 0, 0)",27128.97896622394
21,"(3, 0, 1, 0, 0, 0)",27131.85269139614
22,"(4, 0, 2, 0, 0, 0)",27134.582133681335
23,"(3, 0, 2, 0, 0, 0)",27234.14765735406
24,"(4, 0, 0, 1, 0, 0)",27406.310757966265
25,"(4, 0, 0, 0, 0, 1)",27423.500933173174
26,"(3, 0, 0, 1, 0, 0)",27475.786601042804
27,"(3, 0, 0, 0, 0, 1)",27496.879663079802
28,"(4, 0, 0, 0, 0, 0)",27507.912476247315
29,"(2, 0, 1, 1, 0, 0)",27572.134283975345
30,"(3, 0, 0, 0, 0, 0)",27594.05236112715
31,"(2, 0, 1, 0, 0, 1)",27597.206343911712
32,"(2, 0, 0, 1, 0, 0)",27600.538084885506
33,"(2, 0, 0, 0, 0, 1)",27626.642349074253
34,"(2, 0, 1, 0, 0, 0)",27704.184872385533
35,"(2, 0, 0, 0, 0, 0)",27735.61257481467
