,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",26479.29636645926
1,"(3, 0, 0, 1, 0, 1)",26502.78748854444
2,"(4, 0, 0, 1, 0, 1)",26503.139351430393
3,"(2, 0, 2, 1, 0, 1)",26505.167143895036
4,"(2, 0, 1, 1, 0, 1)",26505.708043700623
5,"(4, 0, 2, 1, 0, 1)",26505.71113149241
6,"(4, 0, 1, 1, 0, 1)",26506.914401858714
7,"(3, 0, 1, 1, 0, 1)",26514.103196875196
8,"(2, 0, 0, 1, 0, 1)",26528.756696964305
9,"(3, 0, 2, 0, 0, 1)",26807.441927078708
10,"(3, 0, 2, 1, 0, 0)",26811.171690221603
11,"(2, 0, 2, 1, 0, 0)",26823.566439558555
12,"(2, 0, 2, 0, 0, 1)",26824.712795881776
13,"(3, 0, 1, 1, 0, 0)",26830.057647224552
14,"(3, 0, 1, 0, 0, 1)",26830.831518700306
15,"(4, 0, 2, 1, 0, 0)",26832.538661327395
16,"(4, 0, 2, 0, 0, 1)",26836.343265943717
17,"(3, 0, 2, 0, 0, 0)",26851.290419257162
18,"(2, 0, 2, 0, 0, 0)",26866.113348952866
19,"(3, 0, 1, 0, 0, 0)",26871.841477272363
20,"(4, 0, 2, 0, 0, 0)",26876.925510779456
21,"(3, 0, 0, 1, 0, 0)",27135.346630785512
22,"(4, 0, 0, 1, 0, 0)",27136.367134098098
23,"(4, 0, 1, 1, 0, 0)",27137.903458984412
24,"(3, 0, 0, 0, 0, 1)",27141.07109784542
25,"(4, 0, 0, 0, 0, 1)",27142.235757750197
26,"(4, 0, 1, 0, 0, 1)",27143.557291055422
27,"(2, 0, 1, 1, 0, 0)",27183.501187797745
28,"(2, 0, 1, 0, 0, 1)",27188.329288251785
29,"(3, 0, 0, 0, 0, 0)",27192.280421577216
30,"(4, 0, 0, 0, 0, 0)",27193.919079124946
31,"(4, 0, 1, 0, 0, 0)",27194.471012452086
32,"(2, 0, 0, 1, 0, 0)",27211.899558529778
33,"(2, 0, 0, 0, 0, 1)",27217.206066327875
34,"(2, 0, 1, 0, 0, 0)",27232.01339636905
35,"(2, 0, 0, 0, 0, 0)",27261.43224633247
