,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",26216.43755408876
1,"(3, 0, 1, 1, 0, 1)",26217.89022505303
2,"(4, 0, 0, 1, 0, 1)",26219.34776980847
3,"(4, 0, 1, 1, 0, 1)",26220.905838667455
4,"(2, 0, 2, 1, 0, 1)",26225.610559010616
5,"(2, 0, 0, 1, 0, 1)",26230.55512807311
6,"(4, 0, 2, 1, 0, 1)",26233.142518230736
7,"(2, 0, 1, 1, 0, 1)",26252.79908961606
8,"(3, 0, 2, 1, 0, 0)",27002.98690805121
9,"(4, 0, 2, 1, 0, 0)",27082.269415581515
10,"(2, 0, 2, 1, 0, 0)",27105.871101802062
11,"(4, 0, 2, 0, 0, 1)",27221.805625955374
12,"(3, 0, 2, 0, 0, 1)",27224.855216020813
13,"(3, 0, 2, 0, 0, 0)",27232.011204070062
14,"(3, 0, 0, 1, 0, 0)",27423.418343632024
15,"(3, 0, 1, 1, 0, 0)",27425.342507116533
16,"(4, 0, 0, 1, 0, 0)",27425.38871619169
17,"(4, 0, 1, 1, 0, 0)",27426.001008944233
18,"(2, 0, 1, 1, 0, 0)",27447.374659363435
19,"(2, 0, 0, 1, 0, 0)",27467.349685158366
20,"(2, 0, 2, 0, 0, 1)",27525.946406122468
21,"(3, 0, 0, 0, 0, 1)",27526.184218227172
22,"(3, 0, 1, 0, 0, 1)",27527.411310875043
23,"(4, 0, 0, 0, 0, 1)",27527.80127557485
24,"(4, 0, 1, 0, 0, 1)",27528.19677532194
25,"(4, 0, 2, 0, 0, 0)",27533.631458270702
26,"(2, 0, 1, 0, 0, 1)",27539.35305939676
27,"(2, 0, 0, 0, 0, 1)",27560.842904594374
28,"(2, 0, 2, 0, 0, 0)",27788.412516035696
29,"(3, 0, 1, 0, 0, 0)",27788.63052754827
30,"(3, 0, 0, 0, 0, 0)",27788.848373797246
31,"(2, 0, 1, 0, 0, 0)",27788.92272079038
32,"(4, 0, 0, 0, 0, 0)",27789.568965445418
33,"(4, 0, 1, 0, 0, 0)",27790.00225995955
34,"(2, 0, 0, 0, 0, 0)",27807.107677968168
