,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",23686.124062718063
1,"(3, 0, 2, 1, 0, 1)",23688.52858751498
2,"(4, 0, 2, 1, 0, 1)",23689.301719813902
3,"(3, 0, 1, 1, 0, 1)",23691.46483134465
4,"(4, 0, 1, 1, 0, 1)",23694.634158711808
5,"(4, 0, 0, 1, 0, 1)",23706.048434273453
6,"(3, 0, 0, 1, 0, 1)",23708.717379545786
7,"(2, 0, 1, 1, 0, 1)",23716.02544295354
8,"(2, 0, 0, 1, 0, 1)",23730.629444777303
9,"(4, 0, 1, 0, 0, 1)",23822.0807553867
10,"(4, 0, 1, 1, 0, 0)",23823.351642495094
11,"(2, 0, 2, 1, 0, 0)",23823.847640218886
12,"(3, 0, 1, 1, 0, 0)",23826.02762626907
13,"(2, 0, 2, 0, 0, 1)",23826.145622210475
14,"(3, 0, 2, 0, 0, 1)",23827.484331544947
15,"(4, 0, 2, 1, 0, 0)",23828.41670998008
16,"(3, 0, 1, 0, 0, 1)",23828.966312396547
17,"(4, 0, 2, 0, 0, 1)",23833.94147805819
18,"(4, 0, 1, 0, 0, 0)",23860.74176370097
19,"(3, 0, 2, 0, 0, 0)",23867.71503488719
20,"(3, 0, 1, 0, 0, 0)",23867.91734290728
21,"(4, 0, 2, 0, 0, 0)",23872.050546605693
22,"(2, 0, 2, 0, 0, 0)",23873.85969051746
23,"(3, 0, 2, 1, 0, 0)",23888.607689696313
24,"(4, 0, 0, 1, 0, 0)",24026.836709351872
25,"(4, 0, 0, 0, 0, 1)",24032.663239769212
26,"(3, 0, 0, 1, 0, 0)",24040.956330941804
27,"(3, 0, 0, 0, 0, 1)",24046.930582013265
28,"(2, 0, 1, 1, 0, 0)",24062.55933628604
29,"(2, 0, 1, 0, 0, 1)",24068.708772438265
30,"(4, 0, 0, 0, 0, 0)",24075.46106185686
31,"(2, 0, 0, 1, 0, 0)",24089.651549063055
32,"(3, 0, 0, 0, 0, 0)",24091.954204923837
33,"(2, 0, 0, 0, 0, 1)",24096.216377667417
34,"(2, 0, 1, 0, 0, 0)",24113.834979244904
35,"(2, 0, 0, 0, 0, 0)",24141.17057602964
