,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",24468.101077189753
1,"(2, 0, 2, 1, 0, 1)",24475.360596758426
2,"(2, 0, 1, 1, 0, 1)",24490.970143906987
3,"(3, 0, 1, 1, 0, 1)",24491.455049030887
4,"(4, 0, 0, 1, 0, 1)",24491.849395201218
5,"(4, 0, 2, 1, 0, 1)",24492.272952087464
6,"(3, 0, 0, 1, 0, 1)",24492.852559084793
7,"(4, 0, 1, 1, 0, 1)",24496.322254674713
8,"(2, 0, 0, 1, 0, 1)",24527.801748585745
9,"(2, 0, 2, 1, 0, 0)",24768.612905968374
10,"(3, 0, 2, 1, 0, 0)",24770.746215385356
11,"(2, 0, 2, 0, 0, 1)",24785.50393182059
12,"(4, 0, 2, 1, 0, 0)",24788.64589384424
13,"(3, 0, 2, 0, 0, 1)",24789.96429356844
14,"(4, 0, 2, 0, 0, 1)",24807.070185284036
15,"(3, 0, 1, 1, 0, 0)",24813.153207278898
16,"(2, 0, 2, 0, 0, 0)",24865.991821903215
17,"(3, 0, 2, 0, 0, 0)",24874.0534662347
18,"(3, 0, 0, 1, 0, 0)",25099.63896550999
19,"(4, 0, 0, 1, 0, 0)",25101.432749638225
20,"(4, 0, 1, 1, 0, 0)",25103.607319170405
21,"(2, 0, 1, 1, 0, 0)",25119.333932889534
22,"(3, 0, 0, 0, 0, 1)",25122.58724557174
23,"(3, 0, 1, 0, 0, 1)",25124.3176233957
24,"(4, 0, 0, 0, 0, 1)",25124.49412033034
25,"(4, 0, 1, 0, 0, 1)",25126.492344262646
26,"(2, 0, 1, 0, 0, 1)",25140.366916721527
27,"(2, 0, 0, 1, 0, 0)",25175.400325768707
28,"(2, 0, 0, 0, 0, 1)",25196.387356223928
29,"(3, 0, 0, 0, 0, 0)",25204.655109929467
30,"(3, 0, 1, 0, 0, 0)",25206.535537122785
31,"(4, 0, 0, 0, 0, 0)",25206.594084319346
32,"(4, 0, 1, 0, 0, 0)",25208.056112133203
33,"(4, 0, 2, 0, 0, 0)",25210.379722850794
34,"(2, 0, 1, 0, 0, 0)",25216.481901682786
35,"(2, 0, 0, 0, 0, 0)",25272.353884694294
