,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",24571.080570528764
1,"(2, 0, 1, 1, 0, 1)",24571.38583354169
2,"(4, 0, 2, 1, 0, 1)",24573.521622257394
3,"(4, 0, 0, 1, 0, 1)",24574.6089420684
4,"(3, 0, 0, 1, 0, 1)",24574.814476634787
5,"(3, 0, 2, 1, 0, 1)",24575.350650657554
6,"(4, 0, 1, 1, 0, 1)",24578.621045137777
7,"(3, 0, 1, 1, 0, 1)",24580.53121069178
8,"(2, 0, 0, 1, 0, 1)",24588.376584004156
9,"(4, 0, 2, 1, 0, 0)",24961.90408271296
10,"(3, 0, 1, 1, 0, 0)",24962.770057572707
11,"(2, 0, 2, 1, 0, 0)",24975.675858297713
12,"(3, 0, 1, 0, 0, 1)",24988.527865681936
13,"(4, 0, 2, 0, 0, 1)",24992.879736765368
14,"(3, 0, 1, 0, 0, 0)",25111.04076755599
15,"(4, 0, 2, 0, 0, 0)",25116.813739801146
16,"(4, 0, 0, 1, 0, 0)",25240.37493944132
17,"(3, 0, 0, 1, 0, 0)",25240.610268500448
18,"(4, 0, 1, 1, 0, 0)",25244.589969930435
19,"(2, 0, 1, 1, 0, 0)",25246.494084508915
20,"(3, 0, 2, 1, 0, 0)",25250.44707574576
21,"(2, 0, 0, 1, 0, 0)",25279.218667607245
22,"(4, 0, 0, 0, 0, 1)",25281.425477306926
23,"(3, 0, 0, 0, 0, 1)",25281.51620967093
24,"(4, 0, 1, 0, 0, 1)",25285.50757398388
25,"(2, 0, 1, 0, 0, 1)",25286.94649200108
26,"(2, 0, 2, 0, 0, 1)",25290.3248194601
27,"(3, 0, 2, 0, 0, 1)",25290.892458364506
28,"(2, 0, 0, 0, 0, 1)",25319.583650444903
29,"(3, 0, 0, 0, 0, 0)",25417.996834182024
30,"(4, 0, 0, 0, 0, 0)",25418.404900974532
31,"(4, 0, 1, 0, 0, 0)",25419.847311960002
32,"(2, 0, 1, 0, 0, 0)",25422.910474794317
33,"(2, 0, 2, 0, 0, 0)",25426.004212204414
34,"(3, 0, 2, 0, 0, 0)",25426.198897315764
35,"(2, 0, 0, 0, 0, 0)",25456.887862812375
