,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",27883.97834682954
1,"(3, 0, 1, 1, 0, 1)",27886.11678630345
2,"(4, 0, 0, 1, 0, 1)",27886.252703975315
3,"(4, 0, 1, 1, 0, 1)",27887.375593437653
4,"(3, 0, 2, 1, 0, 1)",27893.913142017802
5,"(2, 0, 1, 1, 0, 1)",27905.787049512746
6,"(2, 0, 2, 1, 0, 1)",27911.04016809679
7,"(4, 0, 2, 1, 0, 1)",27932.250164519755
8,"(2, 0, 0, 1, 0, 1)",27940.30797737891
9,"(2, 0, 2, 1, 0, 0)",28740.890503292114
10,"(3, 0, 2, 1, 0, 0)",28741.1396592378
11,"(4, 0, 1, 1, 0, 0)",28755.26975209241
12,"(2, 0, 2, 0, 0, 1)",28808.14269476554
13,"(3, 0, 1, 1, 0, 0)",29076.16598964524
14,"(4, 0, 2, 1, 0, 0)",29078.082941495235
15,"(4, 0, 0, 1, 0, 0)",29079.190558877515
16,"(3, 0, 0, 1, 0, 0)",29085.75728889385
17,"(3, 0, 1, 0, 0, 1)",29167.864247913014
18,"(4, 0, 0, 0, 0, 1)",29168.905431098257
19,"(3, 0, 2, 0, 0, 1)",29169.845439860794
20,"(4, 0, 1, 0, 0, 1)",29169.858825709238
21,"(4, 0, 2, 0, 0, 1)",29171.227690291053
22,"(2, 0, 1, 1, 0, 0)",29173.28873051004
23,"(3, 0, 0, 0, 0, 1)",29174.102919451285
24,"(2, 0, 0, 1, 0, 0)",29209.738846639244
25,"(2, 0, 1, 0, 0, 1)",29247.95806921885
26,"(2, 0, 0, 0, 0, 1)",29285.12223707968
27,"(3, 0, 2, 0, 0, 0)",29396.63047334814
28,"(4, 0, 0, 0, 0, 0)",29398.414813527306
29,"(3, 0, 1, 0, 0, 0)",29398.662617548453
30,"(4, 0, 1, 0, 0, 0)",29400.35327955936
31,"(3, 0, 0, 0, 0, 0)",29400.421178600987
32,"(2, 0, 2, 0, 0, 0)",29402.491728661997
33,"(4, 0, 2, 0, 0, 0)",29402.60966022378
34,"(2, 0, 1, 0, 0, 0)",29451.642252991747
35,"(2, 0, 0, 0, 0, 0)",29488.77500182332
