,parameters,aic
0,"(3, 0, 1, 1, 0, 1)",24036.23591619416
1,"(4, 0, 1, 1, 0, 1)",24037.813500350247
2,"(4, 0, 0, 1, 0, 1)",24038.313986629782
3,"(3, 0, 2, 1, 0, 1)",24038.32213886982
4,"(4, 0, 2, 1, 0, 1)",24039.187333998754
5,"(3, 0, 0, 1, 0, 1)",24043.550760466507
6,"(2, 0, 2, 1, 0, 1)",24045.75771297494
7,"(2, 0, 1, 1, 0, 1)",24048.93612790918
8,"(2, 0, 0, 1, 0, 1)",24062.788400754584
9,"(3, 0, 1, 1, 0, 0)",24660.58400214054
10,"(4, 0, 2, 1, 0, 0)",24662.017692497553
11,"(4, 0, 1, 1, 0, 0)",24673.15272457575
12,"(3, 0, 1, 0, 0, 1)",24689.25532529285
13,"(4, 0, 1, 0, 0, 1)",24694.533108768253
14,"(4, 0, 2, 0, 0, 1)",24702.31367890135
15,"(4, 0, 2, 0, 0, 0)",24801.606614235592
16,"(3, 0, 1, 0, 0, 0)",24804.358933408774
17,"(4, 0, 1, 0, 0, 0)",24814.43645358223
18,"(4, 0, 0, 1, 0, 0)",24857.993929582746
19,"(3, 0, 0, 1, 0, 0)",24868.19254054035
20,"(3, 0, 2, 0, 0, 1)",24878.90055936952
21,"(2, 0, 1, 1, 0, 0)",24879.142225970907
22,"(2, 0, 2, 1, 0, 0)",24881.49364398099
23,"(2, 0, 0, 1, 0, 0)",24903.764948796525
24,"(4, 0, 0, 0, 0, 1)",24907.124283812478
25,"(3, 0, 0, 0, 0, 1)",24917.578052425513
26,"(2, 0, 1, 0, 0, 1)",24928.361149089014
27,"(2, 0, 2, 0, 0, 1)",24930.561519436054
28,"(2, 0, 0, 0, 0, 1)",24953.24038107071
29,"(3, 0, 2, 1, 0, 0)",24990.133931186723
30,"(3, 0, 2, 0, 0, 0)",25047.279500547796
31,"(4, 0, 0, 0, 0, 0)",25053.718865388306
32,"(3, 0, 0, 0, 0, 0)",25064.626803959836
33,"(2, 0, 1, 0, 0, 0)",25074.52890290042
34,"(2, 0, 2, 0, 0, 0)",25076.241280230766
35,"(2, 0, 0, 0, 0, 0)",25099.157554699337
