,parameters,aic
0,"(2, 0, 1, 1, 0, 1)",21944.016643146922
1,"(3, 0, 2, 1, 0, 1)",21944.055988487027
2,"(2, 0, 2, 1, 0, 1)",21945.342375872326
3,"(3, 0, 0, 1, 0, 1)",21945.677749685176
4,"(4, 0, 0, 1, 0, 1)",21946.751237648612
5,"(4, 0, 1, 1, 0, 1)",21949.279216671515
6,"(4, 0, 2, 1, 0, 1)",21950.080401505915
7,"(3, 0, 1, 1, 0, 1)",21951.159756642013
8,"(2, 0, 0, 1, 0, 1)",21955.815674896916
9,"(2, 0, 2, 1, 0, 0)",22239.768543406783
10,"(3, 0, 2, 1, 0, 0)",22244.187378823466
11,"(4, 0, 2, 0, 0, 1)",22251.772562486283
12,"(2, 0, 2, 0, 0, 1)",22253.708052017362
13,"(3, 0, 2, 0, 0, 1)",22294.714871943634
14,"(3, 0, 2, 0, 0, 0)",22334.85455661632
15,"(2, 0, 2, 0, 0, 0)",22338.90791602324
16,"(4, 0, 2, 1, 0, 0)",22450.158796875483
17,"(3, 0, 0, 1, 0, 0)",22468.8816761348
18,"(2, 0, 1, 1, 0, 0)",22470.264509678258
19,"(3, 0, 1, 1, 0, 0)",22470.818858527666
20,"(4, 0, 0, 1, 0, 0)",22470.860702363218
21,"(4, 0, 1, 1, 0, 0)",22472.78667655085
22,"(3, 0, 0, 0, 0, 1)",22485.861925961144
23,"(2, 0, 1, 0, 0, 1)",22486.85510334604
24,"(2, 0, 0, 1, 0, 0)",22487.214819588513
25,"(3, 0, 1, 0, 0, 1)",22487.861502113556
26,"(4, 0, 0, 0, 0, 1)",22487.86174287115
27,"(4, 0, 1, 0, 0, 1)",22489.66453219021
28,"(2, 0, 0, 0, 0, 1)",22503.142941690483
29,"(2, 0, 1, 0, 0, 0)",22578.602855616962
30,"(3, 0, 0, 0, 0, 0)",22579.038958558245
31,"(3, 0, 1, 0, 0, 0)",22580.53009818171
32,"(4, 0, 0, 0, 0, 0)",22580.695641956445
33,"(4, 0, 1, 0, 0, 0)",22581.319977275944
34,"(4, 0, 2, 0, 0, 0)",22583.290058638122
35,"(2, 0, 0, 0, 0, 0)",22592.16896858403
