,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",28035.356284054775
1,"(2, 0, 2, 1, 0, 1)",28040.2228555774
2,"(4, 0, 2, 1, 0, 1)",28041.43649438976
3,"(3, 0, 1, 1, 0, 1)",28054.445950686964
4,"(4, 0, 1, 1, 0, 1)",28067.864548295096
5,"(3, 0, 0, 1, 0, 1)",28077.51578341086
6,"(4, 0, 0, 1, 0, 1)",28077.71833469737
7,"(2, 0, 1, 1, 0, 1)",28086.904569570543
8,"(2, 0, 0, 1, 0, 1)",28088.266678701464
9,"(4, 0, 1, 1, 0, 0)",28645.736128511013
10,"(2, 0, 2, 1, 0, 0)",28646.56401120447
11,"(3, 0, 1, 1, 0, 0)",28646.90088401367
12,"(4, 0, 2, 1, 0, 0)",28651.060136345503
13,"(3, 0, 2, 1, 0, 0)",28654.014403846704
14,"(2, 0, 1, 1, 0, 0)",28654.264583523753
15,"(4, 0, 1, 0, 0, 1)",28701.64752020342
16,"(2, 0, 2, 0, 0, 1)",28706.629623564622
17,"(3, 0, 1, 0, 0, 1)",28707.35982188997
18,"(2, 0, 1, 0, 0, 1)",28710.69992839023
19,"(4, 0, 2, 0, 0, 1)",28711.762678132356
20,"(3, 0, 2, 0, 0, 1)",28714.95910219487
21,"(4, 0, 1, 0, 0, 0)",28892.76962662774
22,"(2, 0, 2, 0, 0, 0)",28897.864402090487
23,"(3, 0, 1, 0, 0, 0)",28898.78740252889
24,"(4, 0, 2, 0, 0, 0)",28902.69565572774
25,"(2, 0, 1, 0, 0, 0)",28903.749974198712
26,"(3, 0, 2, 0, 0, 0)",28907.49330777067
27,"(4, 0, 0, 1, 0, 0)",29086.19980312629
28,"(3, 0, 0, 1, 0, 0)",29116.60534987436
29,"(4, 0, 0, 0, 0, 1)",29152.982278046882
30,"(3, 0, 0, 0, 0, 1)",29178.95879890915
31,"(2, 0, 0, 1, 0, 0)",29228.310921607634
32,"(2, 0, 0, 0, 0, 1)",29292.338052024345
33,"(4, 0, 0, 0, 0, 0)",29347.157646966225
34,"(3, 0, 0, 0, 0, 0)",29365.541057358267
35,"(2, 0, 0, 0, 0, 0)",29477.4364446065
