,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",26304.293259996255
1,"(4, 0, 0, 1, 0, 1)",26306.547796225197
2,"(4, 0, 1, 1, 0, 1)",26313.841424653954
3,"(2, 0, 1, 1, 0, 1)",26318.22831596993
4,"(3, 0, 2, 1, 0, 1)",26319.21453229043
5,"(2, 0, 0, 1, 0, 1)",26323.70375876956
6,"(3, 0, 1, 1, 0, 1)",26328.198964527735
7,"(2, 0, 2, 1, 0, 1)",26333.267590169315
8,"(4, 0, 2, 1, 0, 1)",26334.58339537373
9,"(4, 0, 0, 1, 0, 0)",27561.138499045515
10,"(3, 0, 1, 1, 0, 0)",27561.35821521497
11,"(3, 0, 0, 1, 0, 0)",27561.72453827935
12,"(3, 0, 2, 1, 0, 0)",27562.617281286042
13,"(2, 0, 2, 1, 0, 0)",27562.828052423672
14,"(4, 0, 1, 1, 0, 0)",27563.13489309165
15,"(4, 0, 2, 1, 0, 0)",27565.249536154253
16,"(2, 0, 1, 1, 0, 0)",27613.687815379075
17,"(2, 0, 0, 1, 0, 0)",27626.48584753088
18,"(4, 0, 2, 0, 0, 1)",27640.030781870337
19,"(3, 0, 0, 0, 0, 1)",27644.46631830299
20,"(4, 0, 0, 0, 0, 1)",27645.6629344299
21,"(3, 0, 2, 0, 0, 1)",27645.725671562934
22,"(3, 0, 1, 0, 0, 1)",27645.843490558487
23,"(4, 0, 1, 0, 0, 1)",27647.520203134496
24,"(2, 0, 2, 0, 0, 1)",27648.086085842104
25,"(2, 0, 1, 0, 0, 1)",27684.54646653742
26,"(2, 0, 0, 0, 0, 1)",27696.360124752417
27,"(4, 0, 2, 0, 0, 0)",27810.667516788657
28,"(3, 0, 0, 0, 0, 0)",27835.915631522676
29,"(3, 0, 2, 0, 0, 0)",27836.353152184256
30,"(4, 0, 0, 0, 0, 0)",27837.908531104626
31,"(3, 0, 1, 0, 0, 0)",27837.911479040067
32,"(4, 0, 1, 0, 0, 0)",27839.79225699365
33,"(2, 0, 2, 0, 0, 0)",27840.040168502605
34,"(2, 0, 1, 0, 0, 0)",27854.98278412381
35,"(2, 0, 0, 0, 0, 0)",27868.318424275054
