,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",27099.50264830912
1,"(2, 0, 1, 1, 0, 1)",27103.505894890113
2,"(4, 0, 0, 1, 0, 1)",27104.40221224002
3,"(3, 0, 2, 1, 0, 1)",27105.932724852977
4,"(2, 0, 0, 1, 0, 1)",27105.9443889749
5,"(4, 0, 1, 1, 0, 1)",27108.425265476733
6,"(4, 0, 2, 1, 0, 1)",27109.332812593682
7,"(3, 0, 1, 1, 0, 1)",27110.376459035517
8,"(2, 0, 2, 1, 0, 0)",27986.622277866114
9,"(2, 0, 2, 0, 0, 1)",28057.23666527392
10,"(2, 0, 2, 0, 0, 0)",28256.891334724747
11,"(4, 0, 2, 1, 0, 0)",28317.07893042094
12,"(3, 0, 0, 1, 0, 0)",28320.75687902965
13,"(3, 0, 2, 1, 0, 0)",28321.393644791944
14,"(4, 0, 0, 1, 0, 0)",28322.47560567311
15,"(3, 0, 1, 1, 0, 0)",28322.561476856095
16,"(2, 0, 1, 1, 0, 0)",28323.381260282218
17,"(4, 0, 1, 1, 0, 0)",28324.65401194859
18,"(2, 0, 0, 1, 0, 0)",28330.277995387027
19,"(4, 0, 2, 0, 0, 1)",28382.51100172767
20,"(3, 0, 2, 0, 0, 1)",28390.2709380767
21,"(2, 0, 1, 0, 0, 1)",28391.150426444758
22,"(4, 0, 0, 0, 0, 1)",28391.307059298226
23,"(3, 0, 0, 0, 0, 1)",28391.323740718708
24,"(3, 0, 1, 0, 0, 1)",28392.45718107578
25,"(4, 0, 1, 0, 0, 1)",28392.752783960597
26,"(2, 0, 0, 0, 0, 1)",28396.533279929394
27,"(4, 0, 2, 0, 0, 0)",28561.37053888285
28,"(4, 0, 1, 0, 0, 0)",28575.088557606294
29,"(4, 0, 0, 0, 0, 0)",28576.532382777652
30,"(2, 0, 1, 0, 0, 0)",28581.798926307452
31,"(3, 0, 2, 0, 0, 0)",28582.50435578037
32,"(3, 0, 0, 0, 0, 0)",28583.63824961183
33,"(3, 0, 1, 0, 0, 0)",28583.710784125597
34,"(2, 0, 0, 0, 0, 0)",28584.391324784458
