,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",26025.004607444152
1,"(3, 0, 2, 1, 0, 1)",26027.801940884
2,"(4, 0, 2, 1, 0, 1)",26035.45466933532
3,"(3, 0, 1, 1, 0, 1)",26039.753237761663
4,"(4, 0, 1, 1, 0, 1)",26041.87568313071
5,"(3, 0, 0, 1, 0, 1)",26042.117859573256
6,"(4, 0, 0, 1, 0, 1)",26042.45054935895
7,"(2, 0, 1, 1, 0, 1)",26046.573413201633
8,"(2, 0, 0, 1, 0, 1)",26055.606796546308
9,"(4, 0, 1, 1, 0, 0)",26506.44680725115
10,"(2, 0, 2, 1, 0, 0)",26510.27719897814
11,"(3, 0, 2, 1, 0, 0)",26513.055905819965
12,"(3, 0, 1, 1, 0, 0)",26527.45072225376
13,"(4, 0, 1, 0, 0, 1)",26527.67593217054
14,"(4, 0, 2, 1, 0, 0)",26530.419489397715
15,"(2, 0, 2, 0, 0, 1)",26532.072060878712
16,"(3, 0, 2, 0, 0, 1)",26533.930033407465
17,"(3, 0, 1, 0, 0, 1)",26550.098035644154
18,"(4, 0, 2, 0, 0, 1)",26553.084607088254
19,"(4, 0, 1, 0, 0, 0)",26619.828695438366
20,"(2, 0, 2, 0, 0, 0)",26626.35218118808
21,"(3, 0, 2, 0, 0, 0)",26628.29308445768
22,"(3, 0, 1, 0, 0, 0)",26648.49669663913
23,"(4, 0, 2, 0, 0, 0)",26651.9369535734
24,"(4, 0, 0, 1, 0, 0)",26868.0791371615
25,"(4, 0, 0, 0, 0, 1)",26898.157191359987
26,"(3, 0, 0, 1, 0, 0)",26912.14381861532
27,"(3, 0, 0, 0, 0, 1)",26946.671730624625
28,"(2, 0, 1, 1, 0, 0)",27000.572639951617
29,"(4, 0, 0, 0, 0, 0)",27001.131120184335
30,"(2, 0, 0, 1, 0, 0)",27039.13871967515
31,"(2, 0, 1, 0, 0, 1)",27044.703283321847
32,"(3, 0, 0, 0, 0, 0)",27058.151237620397
33,"(2, 0, 0, 0, 0, 1)",27086.920945049773
34,"(2, 0, 1, 0, 0, 0)",27177.114943598655
35,"(2, 0, 0, 0, 0, 0)",27228.636673642843
