,parameters,aic
0,"(4, 0, 2, 1, 0, 1)",27394.712398969947
1,"(3, 0, 1, 1, 0, 1)",27395.973739828016
2,"(3, 0, 2, 1, 0, 1)",27397.025494585785
3,"(4, 0, 1, 1, 0, 1)",27397.25637741382
4,"(2, 0, 0, 1, 0, 1)",27397.421061617595
5,"(3, 0, 0, 1, 0, 1)",27397.49853079312
6,"(2, 0, 1, 1, 0, 1)",27397.768297604933
7,"(4, 0, 0, 1, 0, 1)",27397.931292259338
8,"(2, 0, 2, 1, 0, 1)",27398.88251648494
9,"(2, 0, 2, 1, 0, 0)",28441.375243616138
10,"(4, 0, 1, 1, 0, 0)",28446.230719827196
11,"(3, 0, 1, 1, 0, 0)",28446.900471349294
12,"(4, 0, 2, 1, 0, 0)",28448.65994323718
13,"(3, 0, 2, 1, 0, 0)",28453.89254735817
14,"(2, 0, 1, 1, 0, 0)",28478.960892511248
15,"(2, 0, 2, 0, 0, 1)",28616.46182250795
16,"(3, 0, 1, 0, 0, 1)",28616.921787575586
17,"(4, 0, 1, 0, 0, 1)",28617.006196165123
18,"(4, 0, 2, 0, 0, 1)",28626.582019639485
19,"(2, 0, 1, 0, 0, 1)",28631.492183640352
20,"(3, 0, 2, 0, 0, 1)",28632.88233429225
21,"(4, 0, 0, 1, 0, 0)",28899.58742017418
22,"(3, 0, 0, 1, 0, 0)",28927.027727420224
23,"(4, 0, 1, 0, 0, 0)",28993.73359697332
24,"(4, 0, 2, 0, 0, 0)",28996.25886506356
25,"(2, 0, 2, 0, 0, 0)",29000.102487896864
26,"(3, 0, 1, 0, 0, 0)",29003.92703880826
27,"(3, 0, 2, 0, 0, 0)",29018.565572484702
28,"(2, 0, 0, 1, 0, 0)",29050.99518093304
29,"(4, 0, 0, 0, 0, 1)",29077.179239628204
30,"(3, 0, 0, 0, 0, 1)",29102.28011550907
31,"(2, 0, 0, 0, 0, 1)",29237.70240324121
32,"(4, 0, 0, 0, 0, 0)",29464.563124539756
33,"(3, 0, 0, 0, 0, 0)",29481.953724882158
34,"(2, 0, 0, 0, 0, 0)",29613.916209116
35,"(2, 0, 1, 0, 0, 0)",29630.24741695125
