,parameters,aic
0,"(4, 0, 1, 1, 0, 1)",21471.017932994877
1,"(2, 0, 1, 1, 0, 1)",21483.10958357812
2,"(4, 0, 0, 1, 0, 1)",21483.212027405727
3,"(3, 0, 1, 1, 0, 1)",21484.737121267135
4,"(3, 0, 0, 1, 0, 1)",21485.25839002479
5,"(4, 0, 2, 1, 0, 1)",21488.227435405206
6,"(2, 0, 0, 1, 0, 1)",21492.796336534448
7,"(2, 0, 2, 1, 0, 1)",21494.209975717637
8,"(3, 0, 2, 1, 0, 1)",21496.152307913697
9,"(2, 0, 2, 1, 0, 0)",22413.899010618847
10,"(3, 0, 2, 1, 0, 0)",22428.54712182249
11,"(3, 0, 2, 0, 0, 1)",22638.753332608772
12,"(2, 0, 2, 0, 0, 1)",22652.609200006784
13,"(3, 0, 0, 1, 0, 0)",22687.336666265674
14,"(3, 0, 1, 1, 0, 0)",22689.012959030646
15,"(4, 0, 0, 1, 0, 0)",22689.20544028051
16,"(2, 0, 1, 1, 0, 0)",22691.283484325846
17,"(4, 0, 1, 1, 0, 0)",22691.32138932627
18,"(4, 0, 2, 1, 0, 0)",22691.437499748652
19,"(2, 0, 0, 1, 0, 0)",22721.390822824447
20,"(3, 0, 0, 0, 0, 1)",22969.794227692197
21,"(3, 0, 1, 0, 0, 1)",22970.551543019643
22,"(4, 0, 0, 0, 0, 1)",22971.3208513153
23,"(4, 0, 1, 0, 0, 1)",22973.785438325693
24,"(2, 0, 1, 0, 0, 1)",22974.17572832292
25,"(2, 0, 0, 0, 0, 1)",23004.89063404035
26,"(4, 0, 2, 0, 0, 0)",23171.80044699552
27,"(3, 0, 2, 0, 0, 0)",23207.325986059062
28,"(2, 0, 2, 0, 0, 0)",23238.102498861266
29,"(3, 0, 1, 0, 0, 0)",23568.807970013266
30,"(4, 0, 0, 0, 0, 0)",23569.84592279482
31,"(3, 0, 0, 0, 0, 0)",23569.883150413152
32,"(4, 0, 1, 0, 0, 0)",23573.185307462165
33,"(2, 0, 1, 0, 0, 0)",23576.928113360682
34,"(2, 0, 0, 0, 0, 0)",23610.99783579338
