,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",23751.411388281216
1,"(3, 0, 2, 1, 0, 1)",23764.071759266055
2,"(4, 0, 0, 1, 0, 1)",23765.72744499017
3,"(3, 0, 0, 1, 0, 1)",23766.0857085431
4,"(4, 0, 1, 1, 0, 1)",23770.31589037096
5,"(4, 0, 2, 1, 0, 1)",23772.26151208997
6,"(3, 0, 1, 1, 0, 1)",23773.7096551514
7,"(2, 0, 0, 1, 0, 1)",23783.20428532477
8,"(2, 0, 1, 1, 0, 1)",23922.312997955887
9,"(2, 0, 2, 1, 0, 0)",24022.322061247985
10,"(2, 0, 2, 0, 0, 1)",24030.699447852145
11,"(4, 0, 1, 1, 0, 0)",24033.462532518915
12,"(4, 0, 1, 0, 0, 1)",24040.536921340237
13,"(3, 0, 1, 1, 0, 0)",24042.648714601914
14,"(4, 0, 2, 1, 0, 0)",24045.581028239554
15,"(3, 0, 1, 0, 0, 1)",24050.272042825727
16,"(3, 0, 2, 0, 0, 1)",24051.713677010186
17,"(4, 0, 2, 0, 0, 1)",24054.29625080459
18,"(3, 0, 2, 1, 0, 0)",24061.039622890145
19,"(2, 0, 2, 0, 0, 0)",24088.853131698426
20,"(4, 0, 1, 0, 0, 0)",24096.40311759485
21,"(3, 0, 1, 0, 0, 0)",24108.48740381624
22,"(4, 0, 2, 0, 0, 0)",24112.635564555017
23,"(3, 0, 2, 0, 0, 0)",24115.39569511472
24,"(4, 0, 0, 1, 0, 0)",24384.861184445315
25,"(3, 0, 0, 1, 0, 0)",24390.49571132616
26,"(4, 0, 0, 0, 0, 1)",24399.051885350476
27,"(3, 0, 0, 0, 0, 1)",24404.778642516252
28,"(2, 0, 1, 1, 0, 0)",24424.33403747537
29,"(2, 0, 1, 0, 0, 1)",24439.676440040817
30,"(4, 0, 0, 0, 0, 0)",24473.734200475457
31,"(3, 0, 0, 0, 0, 0)",24479.852518708827
32,"(2, 0, 0, 1, 0, 0)",24484.206417315057
33,"(2, 0, 0, 0, 0, 1)",24500.180376727803
34,"(2, 0, 1, 0, 0, 0)",24517.45886144255
35,"(2, 0, 0, 0, 0, 0)",24580.841888745705
